epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL
34,-0.336881160736084,"""[41.739983]""","""[0.001521851]""",51.91938781738281,0.9240913987159729,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
35,-1.3015098571777344,"""[41.73301]""","""[0.0015364041]""",51.75328063964844,0.9237422347068787,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
36,-2.3309714794158936,"""[41.718605]""","""[0.0015500693]""",51.702476501464844,0.9234253764152527,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
37,-3.385931968688965,"""[41.69642]""","""[0.001563032]""",51.665245056152344,0.923136830329895,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
38,-4.4222307205200195,"""[41.667366]""","""[0.001575467]""",51.694366455078125,0.922870934009552,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
39,-5.32239294052124,"""[41.636208]""","""[0.0015877357]""",52.171958923339844,0.9226131439208984,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
40,-5.863208293914795,"""[41.614487]""","""[0.0016004888]""",53.94756317138672,0.9223334789276123,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
41,-5.623863220214844,"""[41.622417]""","""[0.0016151166]""",52.29330062866211,0.9219731092453003,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
42,-5.052711486816406,"""[41.641148]""","""[0.001630248]""",52.334285736083984,0.9215887188911438,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
43,-4.148263931274414,"""[41.66656]""","""[0.0016460712]""",52.01176071166992,0.9211810231208801,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
44,-3.059340476989746,"""[41.689655]""","""[0.0016622762]""",51.675960540771484,0.9207687377929688,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
45,-2.0521187782287598,"""[41.703484]""","""[0.0016780385]""",51.763755798339844,0.9203802347183228,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
46,-0.9941914081573486,"""[41.710705]""","""[0.0016937716]""",51.678646087646484,0.9200024604797363,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
47,-0.02389812469482422,"""[41.710648]""","""[0.0017090616]""",51.789676666259766,0.9196458458900452,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
48,0.6590652465820312,"""[41.706226]""","""[0.001723272]""",52.330318450927734,0.9193212985992432,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
49,1.7724435329437256,"""[41.694344]""","""[0.0017384301]""",56.17267608642578,0.9189861416816711,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
50,1.6420435905456543,"""[41.693253]""","""[0.0017501591]""",52.00578308105469,0.9187163710594177,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
51,1.8883252143859863,"""[41.687767]""","""[0.0017624367]""",51.69839859008789,0.9184408783912659,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
52,2.0343008041381836,"""[41.68326]""","""[0.0017740579]""",52.27794647216797,0.9181799292564392,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
53,1.770918369293213,"""[41.68386]""","""[0.0017842678]""",51.72444152832031,0.9179447889328003,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
54,1.4122810363769531,"""[41.684875]""","""[0.0017939286]""",51.68623733520508,0.9177219867706299,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
55,1.2363824844360352,"""[41.683643]""","""[0.0018038001]""",51.6689453125,0.917497992515564,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
56,1.1925828456878662,"""[41.681168]""","""[0.0018137643]""",52.04819107055664,0.9172741770744324,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
57,0.8093128204345703,"""[41.68087]""","""[0.0018226017]""",52.2891845703125,0.9170730710029602,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
58,-0.006705284118652344,"""[41.680496]""","""[0.0018301656]""",51.84361267089844,0.9169006943702698,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
59,-0.46363115310668945,"""[41.677197]""","""[0.0018387025]""",51.77934646606445,0.9167110323905945,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
60,-0.6652703285217285,"""[41.673603]""","""[0.00184785]""",52.91387939453125,0.9165084958076477,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
61,-1.5197772979736328,"""[41.665665]""","""[0.0018549315]""",51.83173370361328,0.9163579344749451,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
62,-2.052675247192383,"""[41.657345]""","""[0.0018630205]""",52.108795166015625,0.9161859154701233,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
63,-2.172661781311035,"""[41.65277]""","""[0.0018723385]""",51.61629104614258,0.915982186794281,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
64,-2.309244155883789,"""[41.64786]""","""[0.0018814597]""",51.614322662353516,0.9157835245132446,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
65,-2.444368362426758,"""[41.64282]""","""[0.0018904659]""",51.672969818115234,0.9155881404876709,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
66,-2.4635379314422607,"""[41.639206]""","""[0.001899768]""",51.80970001220703,0.9153845310211182,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
67,-2.249194383621216,"""[41.638508]""","""[0.0019098044]""",52.43861770629883,0.9151614308357239,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
68,-2.6455283164978027,"""[41.62978]""","""[0.0019176938]""",52.04989242553711,0.9149965047836304,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
69,-2.640071392059326,"""[41.62629]""","""[0.0019269673]""",51.940059661865234,0.9147945642471313,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
70,-3.074957847595215,"""[41.61596]""","""[0.001934646]""",51.606632232666016,0.9146369099617004,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
71,-3.6414599418640137,"""[41.60197]""","""[0.0019418657]""",51.80436325073242,0.9144945740699768,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
72,-3.922132968902588,"""[41.592472]""","""[0.0019501923]""",54.914588928222656,0.9143221974372864,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
73,-3.1166179180145264,"""[41.603893]""","""[0.001962913]""",51.910518646240234,0.9140267372131348,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
74,-2.067612409591675,"""[41.614155]""","""[0.0019768497]""",51.57465744018555,0.913707435131073,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
75,-1.1599218845367432,"""[41.617283]""","""[0.0019905483]""",52.775516510009766,0.9134039878845215,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
76,0.31634092330932617,"""[41.61506]""","""[0.002006658]""",51.706687927246094,0.9130578637123108,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
77,1.4322214126586914,"""[41.604282]""","""[0.0020220715]""",52.40262222290039,0.9127395749092102,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
78,1.8470468521118164,"""[41.595665]""","""[0.0020355333]""",52.08831787109375,0.9124605059623718,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
79,1.788759708404541,"""[41.591614]""","""[0.0020475343]""",51.59682083129883,0.9122065901756287,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
80,1.919210433959961,"""[41.585434]""","""[0.002059891]""",51.59185791015625,0.9119488000869751,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
81,2.2374632358551025,"""[41.576786]""","""[0.0020726398]""",52.318355560302734,0.9116869568824768,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
82,2.006061315536499,"""[41.57461]""","""[0.0020838436]""",51.695491790771484,0.9114485383033752,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
83,2.115285873413086,"""[41.568237]""","""[0.0020958795]""",52.05000686645508,0.9111993908882141,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
84,1.7738032341003418,"""[41.56681]""","""[0.0021066219]""",51.7978515625,0.9109703898429871,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
85,1.1775827407836914,"""[41.566574]""","""[0.0021166583]""",52.02359390258789,0.9107545614242554,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
86,0.1897573471069336,"""[41.565464]""","""[0.0021256506]""",51.65221405029297,0.9105616807937622,"""[[-0.]]""","""[[-0.]]""",NA,NA,NA,NA,NA,NA,NA
