epoch,DE,E,I,loss,mse_odd_even_sol,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol 
507,174.50515747070312,"""[39.191658]""","""[0.4816754]""",225.25772094726562,0.20761112868785858,NA,NA,NA,NA,NA
508,171.06326293945312,"""[39.301186]""","""[0.4819194]""",408.5861511230469,0.20308732986450195,NA,NA,NA,NA,NA
509,164.44216918945312,"""[39.531647]""","""[0.48277122]""",189.61488342285156,0.19374491274356842,NA,NA,NA,NA,NA
510,156.80657958984375,"""[39.79843]""","""[0.48415798]""",41.503414154052734,0.1827104687690735,NA,NA,NA,NA,NA
511,149.95379638671875,"""[40.025887]""","""[0.48560092]""",71.32307434082031,0.17293624579906464,NA,NA,NA,NA,NA
512,144.9055938720703,"""[40.18704]""","""[0.48694944]""",358.9500732421875,0.16570185124874115,NA,NA,NA,NA,NA
513,143.91485595703125,"""[40.237534]""","""[0.48832697]""",126.43727111816406,0.1632513403892517,NA,NA,NA,NA,NA
514,144.62962341308594,"""[40.237255]""","""[0.48947972]""",68.40457153320312,0.16305133700370789,NA,NA,NA,NA,NA
515,144.33438110351562,"""[40.260258]""","""[0.49051496]""",81.9759292602539,0.16181150078773499,NA,NA,NA,NA,NA
516,142.8632049560547,"""[40.310966]""","""[0.49147117]""",58.43543243408203,0.15930946171283722,NA,NA,NA,NA,NA
517,142.24667358398438,"""[40.336285]""","""[0.49230337]""",48.64653778076172,0.15794198215007782,NA,NA,NA,NA,NA
518,142.17636108398438,"""[40.345127]""","""[0.49302778]""",87.50495910644531,0.15732403099536896,NA,NA,NA,NA,NA
519,143.37185668945312,"""[40.32522]""","""[0.49382353]""",67.05340576171875,0.15804800391197205,NA,NA,NA,NA,NA
520,145.53579711914062,"""[40.284298]""","""[0.4947033]""",69.4354019165039,0.159755140542984,NA,NA,NA,NA,NA
521,148.41920471191406,"""[40.220383]""","""[0.49545038]""",44.60694885253906,0.16247335076332092,NA,NA,NA,NA,NA
522,150.60525512695312,"""[40.17095]""","""[0.496114]""",45.63580322265625,0.16450819373130798,NA,NA,NA,NA,NA
523,152.1517333984375,"""[40.136993]""","""[0.49674147]""",86.17422485351562,0.16584312915802002,NA,NA,NA,NA,NA
524,152.3206329345703,"""[40.141502]""","""[0.497434]""",295.21331787109375,0.16548185050487518,NA,NA,NA,NA,NA
525,155.52394104003906,"""[40.059174]""","""[0.4979233]""",43.36056137084961,0.16894052922725677,NA,NA,NA,NA,NA
526,158.01548767089844,"""[39.990288]""","""[0.49829704]""",50.00663757324219,0.17174997925758362,NA,NA,NA,NA,NA
527,159.61666870117188,"""[39.942184]""","""[0.49859542]""",177.2623291015625,0.1736205518245697,NA,NA,NA,NA,NA
528,163.363525390625,"""[39.847626]""","""[0.49924305]""",67.72787475585938,0.1775568723678589,NA,NA,NA,NA,NA
529,165.76422119140625,"""[39.79046]""","""[0.49992016]""",56.477500915527344,0.17986714839935303,NA,NA,NA,NA,NA
530,168.8411102294922,"""[39.710438]""","""[0.5005147]""",121.28671264648438,0.1831238567829132,NA,NA,NA,NA,NA
531,169.60409545898438,"""[39.689342]""","""[0.500952]""",271.2265930175781,0.18382741510868073,NA,NA,NA,NA,NA
532,172.59585571289062,"""[39.580345]""","""[0.5007975]""",62.526031494140625,0.18809658288955688,NA,NA,NA,NA,NA
533,174.42405700683594,"""[39.505424]""","""[0.5006835]""",40.74091339111328,0.19090698659420013,NA,NA,NA,NA,NA
534,176.29833984375,"""[39.430054]""","""[0.50060767]""",91.41178894042969,0.19372783601284027,NA,NA,NA,NA,NA
535,176.5840301513672,"""[39.40014]""","""[0.50048244]""",165.16329956054688,0.19464872777462006,NA,NA,NA,NA,NA
536,174.6671142578125,"""[39.43769]""","""[0.50037646]""",99.07847595214844,0.19279798865318298,NA,NA,NA,NA,NA
537,171.11888122558594,"""[39.51453]""","""[0.50001556]""",141.09307861328125,0.189274400472641,NA,NA,NA,NA,NA
538,166.38043212890625,"""[39.63991]""","""[0.50005513]""",124.78189086914062,0.1837872564792633,NA,NA,NA,NA,NA
539,160.34896850585938,"""[39.79914]""","""[0.50012904]""",307.6659851074219,0.1767989695072174,NA,NA,NA,NA,NA
540,152.14413452148438,"""[40.01821]""","""[0.50051624]""",63.55016326904297,0.16708891093730927,NA,NA,NA,NA,NA
541,145.9616241455078,"""[40.176163]""","""[0.50104386]""",158.32040405273438,0.15980929136276245,NA,NA,NA,NA,NA
542,142.67373657226562,"""[40.26016]""","""[0.5017697]""",364.761962890625,0.15572597086429596,NA,NA,NA,NA,NA
543,143.2019500732422,"""[40.249912]""","""[0.50253487]""",92.25848388671875,0.15591497719287872,NA,NA,NA,NA,NA
544,145.08773803710938,"""[40.209713]""","""[0.5034252]""",68.29822540283203,0.15748310089111328,NA,NA,NA,NA,NA
545,145.96670532226562,"""[40.20138]""","""[0.5045126]""",53.79999542236328,0.15764561295509338,NA,NA,NA,NA,NA
546,147.6060028076172,"""[40.17714]""","""[0.5056874]""",40.43742370605469,0.15855173766613007,NA,NA,NA,NA,NA
547,149.12478637695312,"""[40.153996]""","""[0.5067652]""",44.74889373779297,0.15941469371318817,NA,NA,NA,NA,NA
548,150.80433654785156,"""[40.123142]""","""[0.50769806]""",41.18349075317383,0.1606186479330063,NA,NA,NA,NA,NA
549,152.51942443847656,"""[40.090332]""","""[0.5085802]""",48.405029296875,0.1619124859571457,NA,NA,NA,NA,NA
550,153.4709014892578,"""[40.07506]""","""[0.50937253]""",121.51431274414062,0.16242216527462006,NA,NA,NA,NA,NA
551,152.23916625976562,"""[40.103424]""","""[0.50974065]""",46.376731872558594,0.16093552112579346,NA,NA,NA,NA,NA
552,151.6517333984375,"""[40.1149]""","""[0.5100734]""",46.256591796875,0.1602098047733307,NA,NA,NA,NA,NA
553,150.80882263183594,"""[40.13612]""","""[0.5105026]""",41.88490295410156,0.15906499326229095,NA,NA,NA,NA,NA
554,149.8699188232422,"""[40.159653]""","""[0.51092106]""",49.837608337402344,0.15781772136688232,NA,NA,NA,NA,NA
555,149.63934326171875,"""[40.166042]""","""[0.5113531]""",40.56573486328125,0.15735164284706116,NA,NA,NA,NA,NA
556,149.52406311035156,"""[40.169197]""","""[0.5117625]""",40.664703369140625,0.15703491866588593,NA,NA,NA,NA,NA
557,149.5421600341797,"""[40.16893]""","""[0.5121579]""",55.49443435668945,0.15687817335128784,NA,NA,NA,NA,NA
558,150.45042419433594,"""[40.150593]""","""[0.51269215]""",65.02168273925781,0.1575598120689392,NA,NA,NA,NA,NA
559,152.27391052246094,"""[40.105785]""","""[0.5131103]""",40.41518020629883,0.15942196547985077,NA,NA,NA,NA,NA
560,154.00119018554688,"""[40.062527]""","""[0.51350987]""",44.02587127685547,0.16120196878910065,NA,NA,NA,NA,NA
561,155.1541748046875,"""[40.03338]""","""[0.5138925]""",99.52095794677734,0.16234396398067474,NA,NA,NA,NA,NA
562,157.78660583496094,"""[39.959473]""","""[0.5140779]""",264.8521728515625,0.1654340624809265,NA,NA,NA,NA,NA
563,163.19601440429688,"""[39.80985]""","""[0.5143099]""",160.89688110351562,0.1717701107263565,NA,NA,NA,NA,NA
564,165.9912567138672,"""[39.730675]""","""[0.514631]""",40.50013732910156,0.1749899536371231,NA,NA,NA,NA,NA
565,168.7017364501953,"""[39.65214]""","""[0.5149374]""",85.72198486328125,0.1781526356935501,NA,NA,NA,NA,NA
566,172.6317138671875,"""[39.538433]""","""[0.515257]""",63.134925842285156,0.18277765810489655,NA,NA,NA,NA,NA
567,175.44497680664062,"""[39.460503]""","""[0.51573455]""",48.24656677246094,0.18588759005069733,NA,NA,NA,NA,NA
568,177.421875,"""[39.405006]""","""[0.5161798]""",41.885746002197266,0.1880408674478531,NA,NA,NA,NA,NA
569,178.97622680664062,"""[39.362232]""","""[0.51663965]""",40.70813751220703,0.18966428935527802,NA,NA,NA,NA,NA
570,180.60569763183594,"""[39.314503]""","""[0.5170233]""",62.101837158203125,0.19147881865501404,NA,NA,NA,NA,NA
571,180.91656494140625,"""[39.303864]""","""[0.51733404]""",168.66200256347656,0.19174757599830627,NA,NA,NA,NA,NA
572,179.35052490234375,"""[39.363106]""","""[0.5180557]""",180.2518310546875,0.18919432163238525,NA,NA,NA,NA,NA
573,175.6522674560547,"""[39.495777]""","""[0.51916426]""",80.17146301269531,0.18360167741775513,NA,NA,NA,NA,NA
574,171.06143188476562,"""[39.64259]""","""[0.5200798]""",44.67170333862305,0.1772802174091339,NA,NA,NA,NA,NA
575,167.4079132080078,"""[39.75767]""","""[0.520963]""",212.3988494873047,0.17221423983573914,NA,NA,NA,NA,NA
576,166.51536560058594,"""[39.781357]""","""[0.5213768]""",72.22509765625,0.17099760472774506,NA,NA,NA,NA,NA
577,166.64404296875,"""[39.772396]""","""[0.52160716]""",111.43736267089844,0.17117942869663239,NA,NA,NA,NA,NA
578,165.23561096191406,"""[39.805065]""","""[0.5218409]""",101.59623718261719,0.16956108808517456,NA,NA,NA,NA,NA
579,162.2370147705078,"""[39.878666]""","""[0.52202165]""",42.88857650756836,0.16614654660224915,NA,NA,NA,NA,NA
580,159.92356872558594,"""[39.933044]""","""[0.5221972]""",68.24708557128906,0.16355544328689575,NA,NA,NA,NA,NA
581,156.63153076171875,"""[40.004856]""","""[0.5221237]""",57.13347625732422,0.1601477563381195,NA,NA,NA,NA,NA
582,152.9038543701172,"""[40.08791]""","""[0.522109]""",58.1361083984375,0.156212717294693,NA,NA,NA,NA,NA
583,150.5492706298828,"""[40.14365]""","""[0.5224181]""",45.4822883605957,0.15350228548049927,NA,NA,NA,NA,NA
584,148.0260772705078,"""[40.203888]""","""[0.52277714]""",40.56963348388672,0.15056686103343964,NA,NA,NA,NA,NA
585,145.85618591308594,"""[40.254265]""","""[0.5231208]""",90.36213684082031,0.14805868268013,NA,NA,NA,NA,NA
586,142.60952758789062,"""[40.3314]""","""[0.5235754]""",135.37966918945312,0.14427369832992554,NA,NA,NA,NA,NA
587,141.66883850097656,"""[40.34623]""","""[0.5236971]""",43.823551177978516,0.1433809995651245,NA,NA,NA,NA,NA
588,140.43479919433594,"""[40.366493]""","""[0.52374583]""",250.96502685546875,0.14223282039165497,NA,NA,NA,NA,NA
589,142.4089813232422,"""[40.31971]""","""[0.5241184]""",48.17877197265625,0.1442650854587555,NA,NA,NA,NA,NA
590,143.58985900878906,"""[40.287853]""","""[0.52434593]""",162.1735382080078,0.14557801187038422,NA,NA,NA,NA,NA
591,147.0703125,"""[40.20711]""","""[0.5248877]""",78.37193298339844,0.14914275705814362,NA,NA,NA,NA,NA
592,151.4240264892578,"""[40.10292]""","""[0.525455]""",40.3592643737793,0.15370823442935944,NA,NA,NA,NA,NA
593,155.40676879882812,"""[40.005142]""","""[0.5260278]""",217.7492218017578,0.15790869295597076,NA,NA,NA,NA,NA
594,156.47377014160156,"""[39.98903]""","""[0.526908]""",84.64608764648438,0.15847495198249817,NA,NA,NA,NA,NA
595,158.94349670410156,"""[39.94078]""","""[0.52792764]""",79.05522155761719,0.16048294305801392,NA,NA,NA,NA,NA
596,160.18043518066406,"""[39.92688]""","""[0.52902424]""",126.35538482666016,0.16098682582378387,NA,NA,NA,NA,NA
597,162.8212432861328,"""[39.855343]""","""[0.52933407]""",114.8004150390625,0.16395772993564606,NA,NA,NA,NA,NA
598,163.33270263671875,"""[39.838062]""","""[0.5295879]""",615.8873291015625,0.1645357310771942,NA,NA,NA,NA,NA
599,158.67408752441406,"""[39.94219]""","""[0.5293588]""",84.15626525878906,0.15972712635993958,NA,NA,NA,NA,NA
600,153.50486755371094,"""[40.06244]""","""[0.5293717]""",42.123878479003906,0.15415306389331818,NA,NA,NA,NA,NA
601,148.7041015625,"""[40.170494]""","""[0.52941805]""",201.03756713867188,0.14903835952281952,NA,NA,NA,NA,NA
602,146.884033203125,"""[40.213394]""","""[0.5298887]""",63.871089935302734,0.14686143398284912,NA,NA,NA,NA,NA
603,144.11569213867188,"""[40.27174]""","""[0.5300573]""",121.85894775390625,0.14394411444664001,NA,NA,NA,NA,NA
604,140.32147216796875,"""[40.357544]""","""[0.5304523]""",77.20242309570312,0.13970592617988586,NA,NA,NA,NA,NA
605,135.8155517578125,"""[40.456062]""","""[0.5308534]""",153.63613891601562,0.13475842773914337,NA,NA,NA,NA,NA
606,134.54176330566406,"""[40.502083]""","""[0.53231984]""",303.13336181640625,0.13229793310165405,NA,NA,NA,NA,NA
607,136.1413116455078,"""[40.480396]""","""[0.53346413]""",118.83450317382812,0.13317829370498657,NA,NA,NA,NA,NA
608,135.50645446777344,"""[40.489574]""","""[0.5337117]""",154.48904418945312,0.13253019750118256,NA,NA,NA,NA,NA
609,137.52142333984375,"""[40.45674]""","""[0.53473]""",43.4958381652832,0.133966863155365,NA,NA,NA,NA,NA
610,139.71507263183594,"""[40.41933]""","""[0.53571993]""",57.066566467285156,0.13562080264091492,NA,NA,NA,NA,NA
611,140.95114135742188,"""[40.403053]""","""[0.5366971]""",51.7496337890625,0.13624906539916992,NA,NA,NA,NA,NA
612,141.43878173828125,"""[40.403397]""","""[0.5376614]""",97.66567993164062,0.13607820868492126,NA,NA,NA,NA,NA
613,143.33096313476562,"""[40.371037]""","""[0.53853416]""",222.9119873046875,0.13749206066131592,NA,NA,NA,NA,NA
614,147.65536499023438,"""[40.284344]""","""[0.53949255]""",60.87788391113281,0.14147846400737762,NA,NA,NA,NA,NA
615,152.52328491210938,"""[40.180058]""","""[0.54036987]""",80.27494049072266,0.1462041288614273,NA,NA,NA,NA,NA
616,158.65130615234375,"""[40.05256]""","""[0.5416989]""",42.81854248046875,0.1519363522529602,NA,NA,NA,NA,NA
617,164.63629150390625,"""[39.920868]""","""[0.54289067]""",43.297080993652344,0.15774549543857574,NA,NA,NA,NA,NA
618,170.53689575195312,"""[39.785957]""","""[0.544038]""",46.58011245727539,0.16360242664813995,NA,NA,NA,NA,NA
619,175.34414672851562,"""[39.67322]""","""[0.54507416]""",125.12117004394531,0.16840064525604248,NA,NA,NA,NA,NA
620,181.5196075439453,"""[39.506348]""","""[0.5456377]""",102.94291687011719,0.175415500998497,NA,NA,NA,NA,NA
621,185.75758361816406,"""[39.404537]""","""[0.54672265]""",41.29398727416992,0.17963847517967224,NA,NA,NA,NA,NA
622,189.91847229003906,"""[39.30162]""","""[0.5477353]""",40.673580169677734,0.1838809996843338,NA,NA,NA,NA,NA
623,193.9387664794922,"""[39.198048]""","""[0.5486343]""",152.80311584472656,0.1881159394979477,NA,NA,NA,NA,NA
624,194.52157592773438,"""[39.18143]""","""[0.5491451]""",39.430084228515625,0.18861129879951477,NA,NA,NA,NA,NA
625,195.08367919921875,"""[39.16406]""","""[0.54959214]""",126.71710205078125,0.18913915753364563,NA,NA,NA,NA,NA
626,197.74449157714844,"""[39.07645]""","""[0.5497513]""",157.08901977539062,0.19256986677646637,NA,NA,NA,NA,NA
627,197.63600158691406,"""[39.070164]""","""[0.5499263]""",117.14097595214844,0.19259220361709595,NA,NA,NA,NA,NA
628,195.73744201660156,"""[39.12473]""","""[0.5503578]""",69.78649139404297,0.1901189237833023,NA,NA,NA,NA,NA
629,195.2276611328125,"""[39.127735]""","""[0.55043185]""",44.06907653808594,0.18975147604942322,NA,NA,NA,NA,NA
630,194.36566162109375,"""[39.144806]""","""[0.5506105]""",163.3829345703125,0.18882137537002563,NA,NA,NA,NA,NA
631,191.68673706054688,"""[39.242023]""","""[0.55169326]""",42.80768966674805,0.18466423451900482,NA,NA,NA,NA,NA
632,188.93185424804688,"""[39.33835]""","""[0.55273783]""",533.256591796875,0.18050029873847961,NA,NA,NA,NA,NA
633,182.4219970703125,"""[39.5668]""","""[0.5549307]""",174.96054077148438,0.1707216203212738,NA,NA,NA,NA,NA
634,179.42599487304688,"""[39.690125]""","""[0.55703527]""",117.914794921875,0.16532714664936066,NA,NA,NA,NA,NA
635,175.24244689941406,"""[39.845284]""","""[0.5593679]""",116.84680938720703,0.15842364728450775,NA,NA,NA,NA,NA
636,169.90631103515625,"""[40.021076]""","""[0.5617078]""",47.88462448120117,0.15037530660629272,NA,NA,NA,NA,NA
637,165.6916046142578,"""[40.154377]""","""[0.5637337]""",47.10981750488281,0.14405298233032227,NA,NA,NA,NA,NA
638,162.40582275390625,"""[40.2553]""","""[0.5654991]""",195.6356658935547,0.13910308480262756,NA,NA,NA,NA,NA
639,162.4836883544922,"""[40.286922]""","""[0.5675261]""",40.47795486450195,0.13751232624053955,NA,NA,NA,NA,NA
640,162.5774688720703,"""[40.3143]""","""[0.56936353]""",192.34207153320312,0.13611336052417755,NA,NA,NA,NA,NA
641,165.3773651123047,"""[40.289856]""","""[0.57139814]""",81.59007263183594,0.13733263313770294,NA,NA,NA,NA,NA
642,169.3800048828125,"""[40.236942]""","""[0.5732944]""",52.88315200805664,0.1399560123682022,NA,NA,NA,NA,NA
643,172.26539611816406,"""[40.199814]""","""[0.57484007]""",67.22710418701172,0.14175482094287872,NA,NA,NA,NA,NA
644,175.80372619628906,"""[40.14498]""","""[0.57625383]""",49.3321533203125,0.14439454674720764,NA,NA,NA,NA,NA
645,178.38629150390625,"""[40.109154]""","""[0.5775785]""",99.37458801269531,0.1460980474948883,NA,NA,NA,NA,NA
646,178.88316345214844,"""[40.116722]""","""[0.57873344]""",56.725582122802734,0.145690456032753,NA,NA,NA,NA,NA
647,178.48416137695312,"""[40.141006]""","""[0.5797486]""",117.11543273925781,0.144453763961792,NA,NA,NA,NA,NA
648,180.18612670898438,"""[40.125282]""","""[0.58100164]""",44.01512908935547,0.1452166736125946,NA,NA,NA,NA,NA
649,181.40748596191406,"""[40.12071]""","""[0.58224916]""",47.80812072753906,0.14544948935508728,NA,NA,NA,NA,NA
650,181.7608642578125,"""[40.127556]""","""[0.5832003]""",138.9564666748047,0.14507128298282623,NA,NA,NA,NA,NA
651,179.89923095703125,"""[40.172474]""","""[0.5837514]""",177.42205810546875,0.1427491456270218,NA,NA,NA,NA,NA
652,176.1881866455078,"""[40.270924]""","""[0.58482903]""",42.01921081542969,0.13786080479621887,NA,NA,NA,NA,NA
653,172.60548400878906,"""[40.360027]""","""[0.58579254]""",66.94499206542969,0.13331389427185059,NA,NA,NA,NA,NA
654,170.89053344726562,"""[40.418125]""","""[0.58713746]""",162.8446502685547,0.13035643100738525,NA,NA,NA,NA,NA
655,166.69357299804688,"""[40.513638]""","""[0.58813286]""",42.82579040527344,0.1252879500389099,NA,NA,NA,NA,NA
656,162.66392517089844,"""[40.598717]""","""[0.58900744]""",204.89776611328125,0.12061064690351486,NA,NA,NA,NA,NA
657,161.93344116210938,"""[40.63143]""","""[0.5903428]""",48.58251190185547,0.11880595982074738,NA,NA,NA,NA,NA
658,161.96087646484375,"""[40.65076]""","""[0.5916919]""",52.38361358642578,0.11773872375488281,NA,NA,NA,NA,NA
659,162.87445068359375,"""[40.656242]""","""[0.5931085]""",59.223548889160156,0.117467500269413,NA,NA,NA,NA,NA
660,162.9258270263672,"""[40.67407]""","""[0.5943872]""",52.9010009765625,0.11648264527320862,NA,NA,NA,NA,NA
661,162.16773986816406,"""[40.701683]""","""[0.59547794]""",87.30589294433594,0.11489814519882202,NA,NA,NA,NA,NA
662,163.15567016601562,"""[40.701458]""","""[0.59668565]""",358.4971923828125,0.11492002755403519,NA,NA,NA,NA,NA
663,168.0297088623047,"""[40.6416]""","""[0.59828806]""",210.30921936035156,0.11839403957128525,NA,NA,NA,NA,NA
664,175.48158264160156,"""[40.54809]""","""[0.6004875]""",59.62152099609375,0.1238025352358818,NA,NA,NA,NA,NA
665,181.52447509765625,"""[40.4753]""","""[0.6025676]""",43.60502243041992,0.1279713213443756,NA,NA,NA,NA,NA
666,187.61244201660156,"""[40.40096]""","""[0.604666]""",43.11650085449219,0.13218899071216583,NA,NA,NA,NA,NA
667,192.89117431640625,"""[40.33712]""","""[0.60660636]""",55.42420959472656,0.13578148186206818,NA,NA,NA,NA,NA
668,196.91285705566406,"""[40.295723]""","""[0.60845584]""",69.78488159179688,0.13817578554153442,NA,NA,NA,NA,NA
669,199.3213653564453,"""[40.28142]""","""[0.6100972]""",40.48039627075195,0.13911423087120056,NA,NA,NA,NA,NA
670,201.53794860839844,"""[40.26671]""","""[0.6115743]""",152.4908447265625,0.1400374472141266,NA,NA,NA,NA,NA
671,201.13868713378906,"""[40.303654]""","""[0.61298555]""",48.337284088134766,0.13827218115329742,NA,NA,NA,NA,NA
672,200.11106872558594,"""[40.348927]""","""[0.61426836]""",48.63033676147461,0.13601507246494293,NA,NA,NA,NA,NA
673,199.91445922851562,"""[40.375095]""","""[0.6154634]""",56.33138656616211,0.1347280889749527,NA,NA,NA,NA,NA
674,199.0111541748047,"""[40.41713]""","""[0.6167311]""",122.38066864013672,0.13261732459068298,NA,NA,NA,NA,NA
675,196.29771423339844,"""[40.49492]""","""[0.6180894]""",119.07169342041016,0.1285705417394638,NA,NA,NA,NA,NA
676,192.3501739501953,"""[40.6067]""","""[0.61994845]""",144.0493927001953,0.12271057814359665,NA,NA,NA,NA,NA
677,186.24652099609375,"""[40.735065]""","""[0.6213691]""",41.01922607421875,0.11546394228935242,NA,NA,NA,NA,NA
678,180.84605407714844,"""[40.841812]""","""[0.6227511]""",82.74081420898438,0.10914574563503265,NA,NA,NA,NA,NA
679,177.60113525390625,"""[40.91038]""","""[0.62416]""",156.69677734375,0.10495775938034058,NA,NA,NA,NA,NA
680,176.83470153808594,"""[40.935505]""","""[0.6253539]""",77.40757751464844,0.10337567329406738,NA,NA,NA,NA,NA
681,177.5494384765625,"""[40.940735]""","""[0.6265914]""",41.20564651489258,0.10310233384370804,NA,NA,NA,NA,NA
682,178.27294921875,"""[40.94431]""","""[0.62774044]""",197.29039001464844,0.1029195562005043,NA,NA,NA,NA,NA
683,181.57142639160156,"""[40.9138]""","""[0.6289989]""",230.90480041503906,0.10499309748411179,NA,NA,NA,NA,NA
684,187.00146484375,"""[40.83953]""","""[0.6298685]""",144.15597534179688,0.10958930104970932,NA,NA,NA,NA,NA
685,194.9315643310547,"""[40.74255]""","""[0.6315202]""",256.0339660644531,0.11570965498685837,NA,NA,NA,NA,NA
686,205.6677703857422,"""[40.60161]""","""[0.63349545]""",282.8018798828125,0.12428600341081619,NA,NA,NA,NA,NA
687,218.37359619140625,"""[40.390064]""","""[0.63481563]""",45.355098724365234,0.13608737289905548,NA,NA,NA,NA,NA
688,230.9986572265625,"""[40.16757]""","""[0.63633484]""",191.0373077392578,0.14802630245685577,NA,NA,NA,NA,NA
689,244.82159423828125,"""[39.88943]""","""[0.6375444]""",41.168190002441406,0.16221605241298676,NA,NA,NA,NA,NA
690,258.011962890625,"""[39.609005]""","""[0.638897]""",55.404598236083984,0.17609676718711853,NA,NA,NA,NA,NA
691,269.3450012207031,"""[39.362797]""","""[0.64042664]""",40.761749267578125,0.18805328011512756,NA,NA,NA,NA,NA
692,279.9874267578125,"""[39.11985]""","""[0.6419022]""",92.83462524414062,0.19962480664253235,NA,NA,NA,NA,NA
693,288.37921142578125,"""[38.938972]""","""[0.64365745]""",88.5125961303711,0.20827613770961761,NA,NA,NA,NA,NA
694,295.0763244628906,"""[38.822178]""","""[0.6458717]""",67.41890716552734,0.21415948867797852,NA,NA,NA,NA,NA
695,299.9589538574219,"""[38.75533]""","""[0.648097]""",193.27914428710938,0.21774618327617645,NA,NA,NA,NA,NA
696,301.419677734375,"""[38.785507]""","""[0.6504357]""",446.986083984375,0.21686787903308868,NA,NA,NA,NA,NA
697,300.82464599609375,"""[38.9758]""","""[0.65482914]""",550.1495361328125,0.20967333018779755,NA,NA,NA,NA,NA
698,294.442138671875,"""[39.288002]""","""[0.6589996]""",40.85569381713867,0.19615663588047028,NA,NA,NA,NA,NA
699,288.5639343261719,"""[39.559727]""","""[0.6629093]""",94.69406127929688,0.18406648933887482,NA,NA,NA,NA,NA
700,281.9643859863281,"""[39.83605]""","""[0.6669052]""",88.1715087890625,0.17137457430362701,NA,NA,NA,NA,NA
701,275.1119384765625,"""[40.10412]""","""[0.6709874]""",54.99320983886719,0.15866996347904205,NA,NA,NA,NA,NA
702,270.05389404296875,"""[40.310833]""","""[0.6747789]""",43.015384674072266,0.14866629242897034,NA,NA,NA,NA,NA
703,265.2779541015625,"""[40.491974]""","""[0.6783129]""",49.0718994140625,0.1395908147096634,NA,NA,NA,NA,NA
704,261.8062744140625,"""[40.631207]""","""[0.6815321]""",57.375274658203125,0.1324741393327713,NA,NA,NA,NA,NA
705,257.83184814453125,"""[40.7644]""","""[0.6845136]""",75.42390441894531,0.12534886598587036,NA,NA,NA,NA,NA
706,252.58636474609375,"""[40.89428]""","""[0.6870568]""",59.22039794921875,0.11786089837551117,NA,NA,NA,NA,NA
707,248.93504333496094,"""[40.989616]""","""[0.6894272]""",44.9561767578125,0.11223854869604111,NA,NA,NA,NA,NA
708,245.1504364013672,"""[41.074554]""","""[0.6915363]""",195.53529357910156,0.10696074366569519,NA,NA,NA,NA,NA
709,245.24874877929688,"""[41.123196]""","""[0.69407606]""",45.109317779541016,0.1044415831565857,NA,NA,NA,NA,NA
710,245.72540283203125,"""[41.16051]""","""[0.6963777]""",44.62851333618164,0.10255804657936096,NA,NA,NA,NA,NA
711,245.84872436523438,"""[41.198963]""","""[0.6985363]""",212.5819854736328,0.100515216588974,NA,NA,NA,NA,NA
712,248.37596130371094,"""[41.18933]""","""[0.70009315]""",43.251155853271484,0.10148176550865173,NA,NA,NA,NA,NA
713,250.21827697753906,"""[41.183002]""","""[0.70145017]""",57.26573944091797,0.10209938883781433,NA,NA,NA,NA,NA
714,250.12570190429688,"""[41.18372]""","""[0.7022767]""",220.5403594970703,0.1018173098564148,NA,NA,NA,NA,NA
715,255.30245971679688,"""[41.16155]""","""[0.704262]""",332.165771484375,0.10419730842113495,NA,NA,NA,NA,NA
716,255.15643310546875,"""[41.18484]""","""[0.70563793]""",66.29014587402344,0.10285118967294693,NA,NA,NA,NA,NA
717,256.2456970214844,"""[41.189]""","""[0.7068625]""",307.92059326171875,0.1027824655175209,NA,NA,NA,NA,NA
718,263.136962890625,"""[41.16115]""","""[0.7091344]""",290.879638671875,0.10595404356718063,NA,NA,NA,NA,NA
719,271.3034362792969,"""[41.06764]""","""[0.71009547]""",186.02720642089844,0.11249900609254837,NA,NA,NA,NA,NA
720,274.1936340332031,"""[41.005753]""","""[0.71019566]""",61.05115509033203,0.11595497280359268,NA,NA,NA,NA,NA
721,278.057373046875,"""[40.935493]""","""[0.7104465]""",178.14535522460938,0.12004464864730835,NA,NA,NA,NA,NA
722,283.8045959472656,"""[40.824444]""","""[0.71039426]""",43.724613189697266,0.12643085420131683,NA,NA,NA,NA,NA
723,289.56011962890625,"""[40.712677]""","""[0.7104515]""",181.01239013671875,0.1327611207962036,NA,NA,NA,NA,NA
724,296.47882080078125,"""[40.555046]""","""[0.70996106]""",80.02041625976562,0.14129339158535004,NA,NA,NA,NA,NA
725,303.9772644042969,"""[40.370697]""","""[0.70928556]""",116.75696563720703,0.15096572041511536,NA,NA,NA,NA,NA
726,309.31756591796875,"""[40.240604]""","""[0.7092225]""",41.38861846923828,0.15765172243118286,NA,NA,NA,NA,NA
727,314.3521423339844,"""[40.112804]""","""[0.70916593]""",58.592124938964844,0.16410206258296967,NA,NA,NA,NA,NA
728,318.3709716796875,"""[40.02272]""","""[0.7095835]""",45.96329116821289,0.1686996966600418,NA,NA,NA,NA,NA
729,321.466064453125,"""[39.95192]""","""[0.7100616]""",421.4993896484375,0.17224019765853882,NA,NA,NA,NA,NA
730,320.2383728027344,"""[39.98442]""","""[0.7111418]""",195.03294372558594,0.17038100957870483,NA,NA,NA,NA,NA
731,321.3095397949219,"""[39.951878]""","""[0.7116011]""",137.96701049804688,0.17181473970413208,NA,NA,NA,NA,NA
