epoch,DE,E,I,loss,mse_odd_even_sol,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol 
498,16.471572875976562,"""[7.260972]""","""[0.99677074]""",7.260982513427734,3.805198866757564e-05,NA,NA,NA,NA,NA
499,16.41029167175293,"""[7.260904]""","""[0.9968604]""",7.260913848876953,3.769551040022634e-05,NA,NA,NA,NA,NA
500,16.34937286376953,"""[7.260838]""","""[0.9969563]""",7.260847091674805,3.733761695912108e-05,NA,NA,NA,NA,NA
501,16.288890838623047,"""[7.260771]""","""[0.9970569]""",7.26077938079834,3.698198634083383e-05,NA,NA,NA,NA,NA
502,16.228897094726562,"""[7.2607055]""","""[0.9971602]""",7.260713577270508,3.6631710827350616e-05,NA,NA,NA,NA,NA
503,16.169429779052734,"""[7.260641]""","""[0.9972646]""",7.260648727416992,3.628928607213311e-05,NA,NA,NA,NA,NA
504,16.11050796508789,"""[7.2605767]""","""[0.9973682]""",7.260583877563477,3.5956563806394115e-05,NA,NA,NA,NA,NA
505,16.052156448364258,"""[7.260514]""","""[0.9974695]""",7.260519981384277,3.563591235433705e-05,NA,NA,NA,NA,NA
506,15.99438762664795,"""[7.2604513]""","""[0.997567]""",7.2604570388793945,3.5327786463312805e-05,NA,NA,NA,NA,NA
507,15.937212944030762,"""[7.2603893]""","""[0.99765915]""",7.26039457321167,3.503305197227746e-05,NA,NA,NA,NA,NA
508,15.880627632141113,"""[7.260328]""","""[0.9977451]""",7.260333061218262,3.475178164080717e-05,NA,NA,NA,NA,NA
509,15.824638366699219,"""[7.260267]""","""[0.9978239]""",7.2602715492248535,3.44838117598556e-05,NA,NA,NA,NA,NA
510,15.769251823425293,"""[7.260207]""","""[0.9978946]""",7.26021146774292,3.422822919674218e-05,NA,NA,NA,NA,NA
511,15.714461326599121,"""[7.2601476]""","""[0.997957]""",7.2601518630981445,3.3984870242420584e-05,NA,NA,NA,NA,NA
512,15.660272598266602,"""[7.2600865]""","""[0.9980112]""",7.260090351104736,3.3752690796973184e-05,NA,NA,NA,NA,NA
513,15.606685638427734,"""[7.260026]""","""[0.9980568]""",7.2600297927856445,3.3530377550050616e-05,NA,NA,NA,NA,NA
514,15.553692817687988,"""[7.2599688]""","""[0.9980941]""",7.25997257232666,3.3317726774839684e-05,NA,NA,NA,NA,NA
515,15.501302719116211,"""[7.2599106]""","""[0.9981242]""",7.259913921356201,3.311270847916603e-05,NA,NA,NA,NA,NA
516,15.449509620666504,"""[7.2598524]""","""[0.9981474]""",7.2598557472229,3.291485700174235e-05,NA,NA,NA,NA,NA
517,15.398303031921387,"""[7.259795]""","""[0.9981647]""",7.259798526763916,3.272279354860075e-05,NA,NA,NA,NA,NA
518,15.347681999206543,"""[7.2597375]""","""[0.99817723]""",7.259740829467773,3.2535561331314966e-05,NA,NA,NA,NA,NA
519,15.29763412475586,"""[7.259679]""","""[0.99818563]""",7.2596821784973145,3.235246185795404e-05,NA,NA,NA,NA,NA
520,15.248141288757324,"""[7.259622]""","""[0.9981909]""",7.259625434875488,3.217256744392216e-05,NA,NA,NA,NA,NA
521,15.199191093444824,"""[7.2595654]""","""[0.9981942]""",7.259568691253662,3.1994884921004996e-05,NA,NA,NA,NA,NA
522,15.150749206542969,"""[7.2595086]""","""[0.9981963]""",7.259511947631836,3.181850115652196e-05,NA,NA,NA,NA,NA
523,15.102787971496582,"""[7.2594514]""","""[0.9981981]""",7.259454727172852,3.1643070542486385e-05,NA,NA,NA,NA,NA
524,15.055278778076172,"""[7.2593956]""","""[0.9982]""",7.259398937225342,3.146828748867847e-05,NA,NA,NA,NA,NA
525,15.008179664611816,"""[7.259341]""","""[0.9982029]""",7.259344100952148,3.129292599624023e-05,NA,NA,NA,NA,NA
526,14.961442947387695,"""[7.2592845]""","""[0.9982072]""",7.2592878341674805,3.1117364414967597e-05,NA,NA,NA,NA,NA
527,14.915031433105469,"""[7.259229]""","""[0.9982133]""",7.259232521057129,3.0941013392293826e-05,NA,NA,NA,NA,NA
528,14.86889362335205,"""[7.2591753]""","""[0.9982209]""",7.259178638458252,3.0764149414608255e-05,NA,NA,NA,NA,NA
529,14.822975158691406,"""[7.2591205]""","""[0.99823064]""",7.259123802185059,3.058679067180492e-05,NA,NA,NA,NA,NA
530,14.777234077453613,"""[7.2590656]""","""[0.9982421]""",7.259068489074707,3.0408697057282552e-05,NA,NA,NA,NA,NA
531,14.731616973876953,"""[7.259012]""","""[0.998255]""",7.259015083312988,3.023053977813106e-05,NA,NA,NA,NA,NA
532,14.686078071594238,"""[7.2589574]""","""[0.9982692]""",7.258960247039795,3.0052364309085533e-05,NA,NA,NA,NA,NA
533,14.6405668258667,"""[7.2589045]""","""[0.9982843]""",7.258907318115234,2.9874801839469e-05,NA,NA,NA,NA,NA
534,14.595040321350098,"""[7.2588506]""","""[0.9983001]""",7.258853435516357,2.9697734134970233e-05,NA,NA,NA,NA,NA
535,14.549452781677246,"""[7.2587976]""","""[0.998316]""",7.258800506591797,2.9522183467634022e-05,NA,NA,NA,NA,NA
536,14.503780364990234,"""[7.258744]""","""[0.9983321]""",7.25874662399292,2.934753501904197e-05,NA,NA,NA,NA,NA
537,14.457986831665039,"""[7.258691]""","""[0.9983477]""",7.258693695068359,2.9174767405493185e-05,NA,NA,NA,NA,NA
538,14.412044525146484,"""[7.2586393]""","""[0.9983625]""",7.258642196655273,2.900398612837307e-05,NA,NA,NA,NA,NA
539,14.365936279296875,"""[7.258587]""","""[0.9983766]""",7.258589744567871,2.8835003831773065e-05,NA,NA,NA,NA,NA
540,14.319650650024414,"""[7.2585344]""","""[0.99838996]""",7.2585368156433105,2.866814065782819e-05,NA,NA,NA,NA,NA
541,14.273179054260254,"""[7.2584825]""","""[0.99840206]""",7.258484840393066,2.8503458452178165e-05,NA,NA,NA,NA,NA
542,14.226511001586914,"""[7.258432]""","""[0.99841297]""",7.258434295654297,2.834065890056081e-05,NA,NA,NA,NA,NA
543,14.179662704467773,"""[7.2583804]""","""[0.99842286]""",7.258382797241211,2.8180265871924348e-05,NA,NA,NA,NA,NA
544,14.132630348205566,"""[7.2583284]""","""[0.99843174]""",7.258330821990967,2.80218300758861e-05,NA,NA,NA,NA,NA
545,14.085432052612305,"""[7.2582774]""","""[0.9984396]""",7.258279800415039,2.78650604741415e-05,NA,NA,NA,NA,NA
546,14.038081169128418,"""[7.258227]""","""[0.9984467]""",7.2582292556762695,2.7709815185517073e-05,NA,NA,NA,NA,NA
547,13.990583419799805,"""[7.258177]""","""[0.99845314]""",7.258179187774658,2.755626519501675e-05,NA,NA,NA,NA,NA
548,13.94296646118164,"""[7.258126]""","""[0.9984592]""",7.2581281661987305,2.7404363208916038e-05,NA,NA,NA,NA,NA
549,13.895244598388672,"""[7.258076]""","""[0.99846506]""",7.258078575134277,2.7253434382146224e-05,NA,NA,NA,NA,NA
550,13.847439765930176,"""[7.2580256]""","""[0.99847096]""",7.258028030395508,2.710348053369671e-05,NA,NA,NA,NA,NA
551,13.79957389831543,"""[7.2579756]""","""[0.99847674]""",7.2579779624938965,2.695473813218996e-05,NA,NA,NA,NA,NA
552,13.751666069030762,"""[7.257926]""","""[0.9984828]""",7.257928371429443,2.6806774258147925e-05,NA,NA,NA,NA,NA
553,13.70373249053955,"""[7.257877]""","""[0.99848914]""",7.257879257202148,2.665930696821306e-05,NA,NA,NA,NA,NA
554,13.655795097351074,"""[7.2578278]""","""[0.99849576]""",7.2578301429748535,2.651267459441442e-05,NA,NA,NA,NA,NA
555,13.607870101928711,"""[7.2577796]""","""[0.9985029]""",7.257781982421875,2.636642602737993e-05,NA,NA,NA,NA,NA
556,13.559964179992676,"""[7.2577305]""","""[0.9985107]""",7.25773286819458,2.622087049530819e-05,NA,NA,NA,NA,NA
557,13.512109756469727,"""[7.2576814]""","""[0.9985189]""",7.257683753967285,2.60757497017039e-05,NA,NA,NA,NA,NA
558,13.464302062988281,"""[7.2576323]""","""[0.9985276]""",7.25763463973999,2.5931229174602777e-05,NA,NA,NA,NA,NA
559,13.416560173034668,"""[7.2575846]""","""[0.99853677]""",7.257586479187012,2.578681960585527e-05,NA,NA,NA,NA,NA
560,13.368878364562988,"""[7.257536]""","""[0.9985462]""",7.257537841796875,2.564334135968238e-05,NA,NA,NA,NA,NA
561,13.321283340454102,"""[7.2574897]""","""[0.99855584]""",7.257491588592529,2.5500268748146482e-05,NA,NA,NA,NA,NA
562,13.273768424987793,"""[7.2574415]""","""[0.9985658]""",7.257443428039551,2.5357770937262103e-05,NA,NA,NA,NA,NA
563,13.226339340209961,"""[7.2573934]""","""[0.99857587]""",7.257395267486572,2.5216000722139142e-05,NA,NA,NA,NA,NA
564,13.179001808166504,"""[7.257348]""","""[0.998586]""",7.257349967956543,2.5074878067243844e-05,NA,NA,NA,NA,NA
565,13.131756782531738,"""[7.2572985]""","""[0.9985962]""",7.25730037689209,2.4934566681622528e-05,NA,NA,NA,NA,NA
566,13.084603309631348,"""[7.2572517]""","""[0.9986059]""",7.257253646850586,2.4794950149953365e-05,NA,NA,NA,NA,NA
567,13.037544250488281,"""[7.2572064]""","""[0.9986155]""",7.257208347320557,2.465608122292906e-05,NA,NA,NA,NA,NA
568,12.990572929382324,"""[7.25716]""","""[0.9986247]""",7.257162094116211,2.4518280042684637e-05,NA,NA,NA,NA,NA
569,12.943700790405273,"""[7.257113]""","""[0.99863356]""",7.257114887237549,2.4381362891290337e-05,NA,NA,NA,NA,NA
570,12.896921157836914,"""[7.2570662]""","""[0.998642]""",7.257068157196045,2.4245025997515768e-05,NA,NA,NA,NA,NA
571,12.850229263305664,"""[7.257021]""","""[0.99865013]""",7.257022857666016,2.4109882360789925e-05,NA,NA,NA,NA,NA
572,12.803637504577637,"""[7.2569747]""","""[0.9986578]""",7.25697660446167,2.3975067961146124e-05,NA,NA,NA,NA,NA
573,12.757136344909668,"""[7.256929]""","""[0.99866515]""",7.256930828094482,2.384129948040936e-05,NA,NA,NA,NA,NA
574,12.710718154907227,"""[7.2568846]""","""[0.99867177]""",7.2568864822387695,2.3708560547675006e-05,NA,NA,NA,NA,NA
575,12.664399147033691,"""[7.2568383]""","""[0.9986783]""",7.256840229034424,2.3576458261231892e-05,NA,NA,NA,NA,NA
576,12.618165016174316,"""[7.256793]""","""[0.99868435]""",7.2567949295043945,2.3444970793207176e-05,NA,NA,NA,NA,NA
577,12.572022438049316,"""[7.2567487]""","""[0.99869]""",7.256750583648682,2.3314563804888166e-05,NA,NA,NA,NA,NA
578,12.525969505310059,"""[7.256704]""","""[0.99869543]""",7.2567057609558105,2.318449696758762e-05,NA,NA,NA,NA,NA
579,12.480001449584961,"""[7.256659]""","""[0.9987006]""",7.2566609382629395,2.3055374185787514e-05,NA,NA,NA,NA,NA
580,12.434122085571289,"""[7.2566147]""","""[0.99870557]""",7.256616592407227,2.2926851670490578e-05,NA,NA,NA,NA,NA
581,12.388330459594727,"""[7.25657]""","""[0.9987105]""",7.256571292877197,2.2798998543294147e-05,NA,NA,NA,NA,NA
582,12.342628479003906,"""[7.256527]""","""[0.99871504]""",7.256528377532959,2.267173294967506e-05,NA,NA,NA,NA,NA
583,12.297008514404297,"""[7.256482]""","""[0.99871993]""",7.256483554840088,2.2545171304955147e-05,NA,NA,NA,NA,NA
584,12.251473426818848,"""[7.256438]""","""[0.99872464]""",7.256439208984375,2.2418918888433836e-05,NA,NA,NA,NA,NA
585,12.206021308898926,"""[7.2563944]""","""[0.9987293]""",7.2563958168029785,2.2293426809483208e-05,NA,NA,NA,NA,NA
586,12.160655975341797,"""[7.2563505]""","""[0.99873394]""",7.256351947784424,2.216847315139603e-05,NA,NA,NA,NA,NA
587,12.115368843078613,"""[7.256307]""","""[0.99873877]""",7.256308555603027,2.2043734134058468e-05,NA,NA,NA,NA,NA
588,12.070162773132324,"""[7.256265]""","""[0.9987435]""",7.2562665939331055,2.1919706341577694e-05,NA,NA,NA,NA,NA
589,12.025035858154297,"""[7.2562222]""","""[0.99874854]""",7.256223678588867,2.1796318833366968e-05,NA,NA,NA,NA,NA
590,11.979979515075684,"""[7.2561793]""","""[0.9987537]""",7.256180763244629,2.1673229639418423e-05,NA,NA,NA,NA,NA
591,11.935001373291016,"""[7.256136]""","""[0.99875903]""",7.256137371063232,2.1550724341068417e-05,NA,NA,NA,NA,NA
592,11.89010238647461,"""[7.2560925]""","""[0.9987646]""",7.256093978881836,2.1428479158203118e-05,NA,NA,NA,NA,NA
593,11.845270156860352,"""[7.2560506]""","""[0.99876994]""",7.256052017211914,2.13070452446118e-05,NA,NA,NA,NA,NA
594,11.800514221191406,"""[7.256009]""","""[0.99877554]""",7.25601053237915,2.118565134878736e-05,NA,NA,NA,NA,NA
595,11.75582504272461,"""[7.2559667]""","""[0.9987814]""",7.25596809387207,2.106495048792567e-05,NA,NA,NA,NA,NA
596,11.711199760437012,"""[7.255924]""","""[0.9987873]""",7.25592565536499,2.094492083415389e-05,NA,NA,NA,NA,NA
597,11.666647911071777,"""[7.2558827]""","""[0.9987933]""",7.255884170532227,2.082512219203636e-05,NA,NA,NA,NA,NA
598,11.622160911560059,"""[7.2558403]""","""[0.99879944]""",7.2558417320251465,2.0705761926365085e-05,NA,NA,NA,NA,NA
599,11.57774543762207,"""[7.2557983]""","""[0.9988056]""",7.255799770355225,2.0587081962730736e-05,NA,NA,NA,NA,NA
600,11.533393859863281,"""[7.2557573]""","""[0.9988117]""",7.255758762359619,2.046882946160622e-05,NA,NA,NA,NA,NA
601,11.489108085632324,"""[7.2557163]""","""[0.99881786]""",7.255717754364014,2.0350869817775674e-05,NA,NA,NA,NA,NA
602,11.444889068603516,"""[7.255675]""","""[0.9988241]""",7.25567626953125,2.0233708710293286e-05,NA,NA,NA,NA,NA
603,11.400735855102539,"""[7.255634]""","""[0.99883044]""",7.2556352615356445,2.0117007807129994e-05,NA,NA,NA,NA,NA
604,11.356647491455078,"""[7.2555933]""","""[0.9988366]""",7.255594730377197,2.000080894504208e-05,NA,NA,NA,NA,NA
605,11.312633514404297,"""[7.2555523]""","""[0.9988429]""",7.255553722381592,1.988485200854484e-05,NA,NA,NA,NA,NA
606,11.268686294555664,"""[7.2555113]""","""[0.9988491]""",7.255512714385986,1.976955172722228e-05,NA,NA,NA,NA,NA
607,11.224808692932129,"""[7.255471]""","""[0.9988554]""",7.255472660064697,1.9654808056657203e-05,NA,NA,NA,NA,NA
608,11.181004524230957,"""[7.2554317]""","""[0.9988617]""",7.255433082580566,1.954049184860196e-05,NA,NA,NA,NA,NA
609,11.137272834777832,"""[7.2553906]""","""[0.99886805]""",7.255392074584961,1.9426430299063213e-05,NA,NA,NA,NA,NA
610,11.093615531921387,"""[7.2553515]""","""[0.9988744]""",7.255352973937988,1.931303268065676e-05,NA,NA,NA,NA,NA
611,11.050031661987305,"""[7.25531]""","""[0.99888086]""",7.255311489105225,1.9199915186618455e-05,NA,NA,NA,NA,NA
612,11.006529808044434,"""[7.2552695]""","""[0.9988875]""",7.255270957946777,1.9087361579295248e-05,NA,NA,NA,NA,NA
613,10.963099479675293,"""[7.255231]""","""[0.99889374]""",7.255232334136963,1.897521360660903e-05,NA,NA,NA,NA,NA
614,10.919747352600098,"""[7.255191]""","""[0.99890023]""",7.255192279815674,1.886345853563398e-05,NA,NA,NA,NA,NA
615,10.87647819519043,"""[7.2551513]""","""[0.99890685]""",7.255152702331543,1.8751890820567496e-05,NA,NA,NA,NA,NA
616,10.83328628540039,"""[7.255112]""","""[0.99891335]""",7.255113124847412,1.864096884673927e-05,NA,NA,NA,NA,NA
617,10.790170669555664,"""[7.255073]""","""[0.9989201]""",7.2550740242004395,1.853054709499702e-05,NA,NA,NA,NA,NA
618,10.747138977050781,"""[7.255034]""","""[0.9989268]""",7.255034923553467,1.8420472770230845e-05,NA,NA,NA,NA,NA
619,10.704185485839844,"""[7.2549944]""","""[0.9989337]""",7.254995346069336,1.831052577472292e-05,NA,NA,NA,NA,NA
620,10.66131591796875,"""[7.2549553]""","""[0.9989406]""",7.254956245422363,1.8201093553216197e-05,NA,NA,NA,NA,NA
621,10.618526458740234,"""[7.2549167]""","""[0.99894726]""",7.254917621612549,1.8092287064064294e-05,NA,NA,NA,NA,NA
622,10.575817108154297,"""[7.2548785]""","""[0.99895424]""",7.254879474639893,1.798367520677857e-05,NA,NA,NA,NA,NA
623,10.533190727233887,"""[7.2548394]""","""[0.99896103]""",7.25484037399292,1.7875314370030537e-05,NA,NA,NA,NA,NA
624,10.490645408630371,"""[7.254801]""","""[0.998968]""",7.2548017501831055,1.7767524695955217e-05,NA,NA,NA,NA,NA
625,10.4481840133667,"""[7.254762]""","""[0.998975]""",7.254763126373291,1.7660115190665238e-05,NA,NA,NA,NA,NA
626,10.405801773071289,"""[7.2547245]""","""[0.9989818]""",7.254725456237793,1.7552987628732808e-05,NA,NA,NA,NA,NA
627,10.363494873046875,"""[7.254686]""","""[0.9989886]""",7.2546868324279785,1.744651672197506e-05,NA,NA,NA,NA,NA
628,10.321271896362305,"""[7.2546473]""","""[0.9989956]""",7.254648208618164,1.7340184058411978e-05,NA,NA,NA,NA,NA
629,10.279129981994629,"""[7.254609]""","""[0.99900246]""",7.254610061645508,1.7234153347089887e-05,NA,NA,NA,NA,NA
630,10.237067222595215,"""[7.2545714]""","""[0.9990092]""",7.25457239151001,1.7128953913925216e-05,NA,NA,NA,NA,NA
631,10.195087432861328,"""[7.2545342]""","""[0.9990158]""",7.25453519821167,1.7023763575707562e-05,NA,NA,NA,NA,NA
632,10.153192520141602,"""[7.2544966]""","""[0.9990224]""",7.254497528076172,1.6919177141971886e-05,NA,NA,NA,NA,NA
633,10.111377716064453,"""[7.2544584]""","""[0.99902904]""",7.254459381103516,1.6815043636597693e-05,NA,NA,NA,NA,NA
634,10.069648742675781,"""[7.25442]""","""[0.9990357]""",7.254420757293701,1.6711030184524134e-05,NA,NA,NA,NA,NA
635,10.028000831604004,"""[7.254384]""","""[0.9990423]""",7.254384994506836,1.6607453289907426e-05,NA,NA,NA,NA,NA
636,9.986435890197754,"""[7.2543454]""","""[0.9990487]""",7.2543463706970215,1.650447302381508e-05,NA,NA,NA,NA,NA
637,9.94495677947998,"""[7.2543087]""","""[0.99905527]""",7.25430965423584,1.6401627362938598e-05,NA,NA,NA,NA,NA
638,9.903558731079102,"""[7.2542725]""","""[0.9990618]""",7.254273414611816,1.629919461265672e-05,NA,NA,NA,NA,NA
639,9.862249374389648,"""[7.2542353]""","""[0.99906826]""",7.254236221313477,1.6197423974517733e-05,NA,NA,NA,NA,NA
640,9.821025848388672,"""[7.2541966]""","""[0.9990751]""",7.254197597503662,1.6095564205897972e-05,NA,NA,NA,NA,NA
641,9.779891014099121,"""[7.2541604]""","""[0.9990818]""",7.254161357879639,1.599412462383043e-05,NA,NA,NA,NA,NA
642,9.738842964172363,"""[7.254124]""","""[0.99908817]""",7.254125118255615,1.589327621331904e-05,NA,NA,NA,NA,NA
643,9.697882652282715,"""[7.254088]""","""[0.9990949]""",7.254088878631592,1.5792542399140075e-05,NA,NA,NA,NA,NA
644,9.657013893127441,"""[7.254051]""","""[0.99910164]""",7.25405216217041,1.56922651513014e-05,NA,NA,NA,NA,NA
645,9.616232872009277,"""[7.254015]""","""[0.99910814]""",7.254015922546387,1.5592311683576554e-05,NA,NA,NA,NA,NA
646,9.575540542602539,"""[7.2539783]""","""[0.9991149]""",7.253979206085205,1.5492798411287367e-05,NA,NA,NA,NA,NA
647,9.534944534301758,"""[7.2539415]""","""[0.99912167]""",7.253942489624023,1.5393368812510744e-05,NA,NA,NA,NA,NA
648,9.49443531036377,"""[7.253906]""","""[0.9991281]""",7.253906726837158,1.5294604963855818e-05,NA,NA,NA,NA,NA
649,9.454021453857422,"""[7.2538705]""","""[0.9991347]""",7.253871440887451,1.5196145795925986e-05,NA,NA,NA,NA,NA
650,9.41369915008545,"""[7.253834]""","""[0.9991416]""",7.2538347244262695,1.5097902178240474e-05,NA,NA,NA,NA,NA
651,9.373470306396484,"""[7.253798]""","""[0.99914813]""",7.253798961639404,1.5000101484474726e-05,NA,NA,NA,NA,NA
652,9.333343505859375,"""[7.253763]""","""[0.99915475]""",7.253763675689697,1.4902743714628741e-05,NA,NA,NA,NA,NA
653,9.293313980102539,"""[7.2537265]""","""[0.99916154]""",7.253726959228516,1.4805446880927775e-05,NA,NA,NA,NA,NA
654,9.253377914428711,"""[7.2536907]""","""[0.99916804]""",7.25369119644165,1.4708702110510785e-05,NA,NA,NA,NA,NA
655,9.213545799255371,"""[7.2536554]""","""[0.99917465]""",7.253655910491943,1.4612338418373838e-05,NA,NA,NA,NA,NA
656,9.173816680908203,"""[7.25362]""","""[0.9991813]""",7.253620624542236,1.4516226656269282e-05,NA,NA,NA,NA,NA
657,9.134185791015625,"""[7.253586]""","""[0.9991876]""",7.253586292266846,1.442080974811688e-05,NA,NA,NA,NA,NA
658,9.094660758972168,"""[7.253549]""","""[0.9991943]""",7.253549575805664,1.432525459676981e-05,NA,NA,NA,NA,NA
659,9.055240631103516,"""[7.253515]""","""[0.9992008]""",7.253515243530273,1.4230177839635871e-05,NA,NA,NA,NA,NA
660,9.015926361083984,"""[7.2534795]""","""[0.9992073]""",7.253479957580566,1.4135729543340858e-05,NA,NA,NA,NA,NA
661,8.976720809936523,"""[7.253445]""","""[0.9992138]""",7.253445625305176,1.404142221872462e-05,NA,NA,NA,NA,NA
662,8.937625885009766,"""[7.253409]""","""[0.9992206]""",7.253409385681152,1.3947424122306984e-05,NA,NA,NA,NA,NA
663,8.898643493652344,"""[7.2533755]""","""[0.99922687]""",7.253376007080078,1.3854120879841503e-05,NA,NA,NA,NA,NA
664,8.85977554321289,"""[7.2533402]""","""[0.99923337]""",7.253340721130371,1.3760651199845597e-05,NA,NA,NA,NA,NA
665,8.821022987365723,"""[7.253305]""","""[0.99923986]""",7.253305435180664,1.3667875464307144e-05,NA,NA,NA,NA,NA
666,8.782386779785156,"""[7.2532716]""","""[0.99924606]""",7.25327205657959,1.3575459888670594e-05,NA,NA,NA,NA,NA
667,8.743868827819824,"""[7.2532377]""","""[0.9992524]""",7.253238201141357,1.3483301700034644e-05,NA,NA,NA,NA,NA
668,8.705471992492676,"""[7.253203]""","""[0.99925894]""",7.253203392028809,1.3391665561357513e-05,NA,NA,NA,NA,NA
669,8.667195320129395,"""[7.2531695]""","""[0.9992653]""",7.253170013427734,1.3300175851327367e-05,NA,NA,NA,NA,NA
670,8.629042625427246,"""[7.2531357]""","""[0.9992717]""",7.253136157989502,1.320917272096267e-05,NA,NA,NA,NA,NA
671,8.591014862060547,"""[7.2531013]""","""[0.99927825]""",7.253101825714111,1.3118579772708472e-05,NA,NA,NA,NA,NA
672,8.553116798400879,"""[7.253067]""","""[0.9992847]""",7.253067493438721,1.302812870562775e-05,NA,NA,NA,NA,NA
673,8.51534652709961,"""[7.253034]""","""[0.9992908]""",7.253034591674805,1.2938351574121043e-05,NA,NA,NA,NA,NA
674,8.477710723876953,"""[7.2530007]""","""[0.9992972]""",7.2530012130737305,1.2848774531448726e-05,NA,NA,NA,NA,NA
675,8.440205574035645,"""[7.252967]""","""[0.9993036]""",7.252967357635498,1.275939303013729e-05,NA,NA,NA,NA,NA
676,8.402837753295898,"""[7.2529335]""","""[0.9993099]""",7.252933979034424,1.2670788237301167e-05,NA,NA,NA,NA,NA
677,8.365607261657715,"""[7.252899]""","""[0.99931645]""",7.252899646759033,1.258218071598094e-05,NA,NA,NA,NA,NA
678,8.328516006469727,"""[7.2528677]""","""[0.99932265]""",7.252868175506592,1.2493988833739422e-05,NA,NA,NA,NA,NA
679,8.2915620803833,"""[7.2528343]""","""[0.99932915]""",7.252834796905518,1.2406205314619001e-05,NA,NA,NA,NA,NA
680,8.254749298095703,"""[7.2528014]""","""[0.9993355]""",7.252801895141602,1.2318970220803749e-05,NA,NA,NA,NA,NA
681,8.218084335327148,"""[7.2527685]""","""[0.9993419]""",7.2527689933776855,1.2232004337420221e-05,NA,NA,NA,NA,NA
682,8.181565284729004,"""[7.2527347]""","""[0.9993482]""",7.252735137939453,1.2145377695560455e-05,NA,NA,NA,NA,NA
683,8.145195960998535,"""[7.2527027]""","""[0.9993543]""",7.2527031898498535,1.2059354048687965e-05,NA,NA,NA,NA,NA
684,8.108975410461426,"""[7.252671]""","""[0.9993604]""",7.252671241760254,1.1973485015914775e-05,NA,NA,NA,NA,NA
685,8.072906494140625,"""[7.252639]""","""[0.9993664]""",7.252639293670654,1.1888210792676546e-05,NA,NA,NA,NA,NA
686,8.036994934082031,"""[7.2526064]""","""[0.99937266]""",7.2526068687438965,1.1803183951997198e-05,NA,NA,NA,NA,NA
687,8.00123405456543,"""[7.2525725]""","""[0.99937874]""",7.252573013305664,1.1718590030795895e-05,NA,NA,NA,NA,NA
688,7.965634822845459,"""[7.2525415]""","""[0.9993848]""",7.252542018890381,1.1634450856945477e-05,NA,NA,NA,NA,NA
689,7.930193901062012,"""[7.2525096]""","""[0.9993908]""",7.252510070800781,1.1550631825230084e-05,NA,NA,NA,NA,NA
690,7.894918918609619,"""[7.2524786]""","""[0.99939674]""",7.252479076385498,1.146742761193309e-05,NA,NA,NA,NA,NA
691,7.859805107116699,"""[7.2524476]""","""[0.9994027]""",7.252448081970215,1.1384469871700276e-05,NA,NA,NA,NA,NA
692,7.824860095977783,"""[7.2524157]""","""[0.99940896]""",7.252416133880615,1.1301836821075995e-05,NA,NA,NA,NA,NA
693,7.79008674621582,"""[7.252384]""","""[0.9994151]""",7.252384662628174,1.121946388593642e-05,NA,NA,NA,NA,NA
694,7.7554802894592285,"""[7.2523537]""","""[0.9994212]""",7.252354145050049,1.11378367364523e-05,NA,NA,NA,NA,NA
695,7.721047878265381,"""[7.2523212]""","""[0.99942744]""",7.252321720123291,1.1056395123887341e-05,NA,NA,NA,NA,NA
696,7.686792373657227,"""[7.2522917]""","""[0.99943346]""",7.252292156219482,1.0975404620694462e-05,NA,NA,NA,NA,NA
697,7.652709484100342,"""[7.252261]""","""[0.99943966]""",7.252261638641357,1.089474608306773e-05,NA,NA,NA,NA,NA
698,7.6188063621521,"""[7.25223]""","""[0.99944586]""",7.252230644226074,1.0814767847477924e-05,NA,NA,NA,NA,NA
699,7.585083484649658,"""[7.2521996]""","""[0.999452]""",7.252200126647949,1.0734892384789418e-05,NA,NA,NA,NA,NA
700,7.55154275894165,"""[7.252168]""","""[0.9994582]""",7.252168655395508,1.0655639925971627e-05,NA,NA,NA,NA,NA
701,7.518185615539551,"""[7.252139]""","""[0.99946415]""",7.252139568328857,1.0576818567642476e-05,NA,NA,NA,NA,NA
702,7.485012054443359,"""[7.2521086]""","""[0.9994702]""",7.252109050750732,1.0498418305360246e-05,NA,NA,NA,NA,NA
703,7.452026844024658,"""[7.2520785]""","""[0.9994764]""",7.252079010009766,1.0420298167446163e-05,NA,NA,NA,NA,NA
704,7.419229507446289,"""[7.252048]""","""[0.99948245]""",7.252048492431641,1.0342697351006791e-05,NA,NA,NA,NA,NA
705,7.386623382568359,"""[7.2520194]""","""[0.9994883]""",7.252019882202148,1.026562040351564e-05,NA,NA,NA,NA,NA
706,7.354207992553711,"""[7.2519894]""","""[0.9994942]""",7.251989841461182,1.0189017302764114e-05,NA,NA,NA,NA,NA
707,7.321988105773926,"""[7.25196]""","""[0.9995001]""",7.251960277557373,1.0112675226991996e-05,NA,NA,NA,NA,NA
708,7.289964199066162,"""[7.251931]""","""[0.9995059]""",7.251931667327881,1.0037008905783296e-05,NA,NA,NA,NA,NA
709,7.258135795593262,"""[7.2519016]""","""[0.9995118]""",7.251901626586914,9.961589057638776e-06,NA,NA,NA,NA,NA
710,7.226506233215332,"""[7.2518735]""","""[0.9995174]""",7.25187349319458,9.886863153951708e-06,NA,NA,NA,NA,NA
