epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL 
330,0.7150320410728455,"""[9.871648]""","""[1.0008508]""",9.871648788452148,8.680199243826792e-06,"""[[-1.1471049], [-0.2180372], [-0.9818557], [-1.1250718], [-0.64768505], [-0.29882562], [-1.0699886], [-0.4493861], [-0.9047394], [-1.0442832], [-0.7064403], [-1.0149055], [-0.58525765], [-0.51915795], [-0.86067295], [-0.37594196], [-0.64768505], [-0.58525765], [-1.1103829], [-0.51915795], [-0.2180372], [-0.4493861], [-1.1103829], [-1.0149055], [-0.04544349], [-0.37594196], [-1.1360883], [-0.94513375], [-1.1250718], [-0.8129342], [-1.1434326], [-0.76152337], [-0.86067295], [-1.1360883], [-0.29882562], [-1.1471049], [-1.0699886], [-0.76152337], [-0.9047394], [-0.7064403], [-0.13357645], [-0.13357645], [-1.0442832], [-1.1434326], [-1.0920218], [-0.9818557], [-0.04544349], [-1.0920218], [-0.94513375], [-0.8129342]]""","""[[-1.1300548], [-0.21479638], [-0.9672618], [-1.1083491], [-0.6380581], [-0.29438397], [-1.0540847], [-0.44270658], [-0.8912917], [-1.0287613], [-0.6959401], [-0.99982035], [-0.57655865], [-0.51144135], [-0.84788024], [-0.3703541], [-0.6380581], [-0.57655865], [-1.0938786], [-0.51144135], [-0.21479638], [-0.44270658], [-1.0938786], [-0.99982035], [-0.04476804], [-0.3703541], [-1.1192019], [-0.93108565], [-1.1083491], [-0.8008511], [-1.1264371], [-0.7502044], [-0.84788024], [-1.1192019], [-0.29438397], [-1.1300548], [-1.0540847], [-0.7502044], [-0.8912917], [-0.6959401], [-0.13159102], [-0.13159102], [-1.0287613], [-1.1264371], [-1.0757905], [-0.9672618], [-0.04476804], [-1.0757905], [-0.93108565], [-0.8008511]]""",NA,NA,NA,NA,NA,NA,NA
331,0.7066980004310608,"""[9.871657]""","""[1.0012269]""",9.871659278869629,9.29262114368612e-06,"""[[-0.90416056], [-0.8601223], [-1.0913231], [-0.944529], [-1.1096725], [-0.2986344], [-0.37570143], [-1.043615], [-1.1243519], [-1.142701], [-0.9812275], [-1.0142561], [-1.1353614], [-1.146371], [-1.142701], [-0.37570143], [-0.133491], [-1.043615], [-0.944529], [-0.6472706], [-0.9812275], [-1.069304], [-0.5848832], [-0.76103616], [-1.1243519], [-0.2986344], [-0.04541441], [-0.8124141], [-0.51882577], [-0.8124141], [-0.44909856], [-0.6472706], [-0.8601223], [-1.0142561], [-1.146371], [-0.90416056], [-0.44909856], [-0.04541441], [-0.5848832], [-1.0913231], [-0.70598835], [-0.133491], [-1.1096725], [-0.2178977], [-0.70598835], [-0.76103616], [-1.1353614], [-1.069304], [-0.2178977], [-0.51882577]]""","""[[-0.890901], [-0.84750855], [-1.0753189], [-0.9306775], [-1.0933992], [-0.29425493], [-0.37019175], [-1.0283104], [-1.1078632], [-1.1259433], [-0.96683776], [-0.9993821], [-1.1187114], [-1.1295594], [-1.1259433], [-0.37019175], [-0.13153334], [-1.0283104], [-0.9306775], [-0.6377784], [-0.96683776], [-1.0536226], [-0.57630587], [-0.74987555], [-1.1078632], [-0.29425493], [-0.04474841], [-0.80050004], [-0.5112172], [-0.80050004], [-0.44251254], [-0.6377784], [-0.84750855], [-0.9993821], [-1.1295594], [-0.890901], [-0.44251254], [-0.04474841], [-0.57630587], [-1.0753189], [-0.695635], [-0.13153334], [-1.0933992], [-0.21470222], [-0.695635], [-0.74987555], [-1.1187114], [-1.0536226], [-0.21470222], [-0.5112172]]""",NA,NA,NA,NA,NA,NA,NA
332,0.6996554732322693,"""[9.871671]""","""[1.0015621]""",9.871673583984375,9.930125997925643e-06,"""[[-0.9036509], [-1.0687013], [-0.9439966], [-0.6469058], [-0.9439966], [-1.1457248], [-0.7055904], [-0.9806744], [-1.0136844], [-1.1237181], [-1.0430267], [-0.04538881], [-0.13341574], [-1.1347214], [-1.142057], [-0.13341574], [-0.9036509], [-0.37548962], [-1.142057], [-0.9806744], [-0.5185333], [-0.81195617], [-0.85963744], [-0.2984661], [-1.090708], [-0.37548962], [-0.6469058], [-1.1237181], [-0.81195617], [-0.44884542], [-0.2984661], [-1.0136844], [-0.58455354], [-1.1347214], [-1.1090469], [-0.5185333], [-0.58455354], [-1.090708], [-0.7606072], [-1.0430267], [-0.7606072], [-1.1457248], [-0.7055904], [-1.1090469], [-1.0687013], [-0.21777487], [-0.04538881], [-0.44884542], [-0.85963744], [-0.21777487]]""","""[[-0.89057], [-1.0532312], [-0.9303317], [-0.6375414], [-0.9303317], [-1.1291398], [-0.6953766], [-0.9664786], [-0.99901074], [-1.1074517], [-1.0279284], [-0.04473178], [-0.13148448], [-1.1182957], [-1.125525], [-0.13148448], [-0.89057], [-0.37005422], [-1.125525], [-0.9664786], [-0.5110272], [-0.8002026], [-0.8471937], [-0.2941456], [-1.0749193], [-0.37005422], [-0.6375414], [-1.1074517], [-0.8002026], [-0.44234812], [-0.2941456], [-0.99901074], [-0.57609177], [-1.1182957], [-1.0929929], [-0.5110272], [-0.57609177], [-1.0749193], [-0.74959695], [-1.0279284], [-0.74959695], [-1.1291398], [-0.6953766], [-1.0929929], [-1.0532312], [-0.21462245], [-0.04473178], [-0.44234812], [-0.8471937], [-0.21462245]]""",NA,NA,NA,NA,NA,NA,NA
333,0.6937158703804016,"""[9.871682]""","""[1.0018553]""",9.871685981750488,1.0555482731433585e-05,"""[[-0.04536645], [-0.5182779], [-1.1341625], [-0.7052429], [-1.1414944], [-0.90320575], [-1.0681748], [-0.8115562], [-0.37530467], [-0.7602325], [-1.0901707], [-0.94353163], [-0.29831907], [-0.90320575], [-1.042513], [-0.5842656], [-1.0131851], [-0.94353163], [-0.7052429], [-0.8115562], [-0.29831907], [-1.1085007], [-1.0901707], [-0.04536645], [-0.64658713], [-0.7602325], [-0.13335003], [-0.4486243], [-1.1085007], [-1.1414944], [-0.13335003], [-1.0131851], [-1.1451604], [-0.4486243], [-1.1231645], [-0.5842656], [-1.1231645], [-0.98019135], [-1.0681748], [-1.1451604], [-0.859214], [-0.64658713], [-0.37530467], [-0.98019135], [-0.2176676], [-0.859214], [-0.5182779], [-0.2176676], [-1.042513], [-1.1341625]]""","""[[-0.04471797], [-0.5108695], [-1.1179504], [-0.69516194], [-1.1251775], [-0.8902951], [-1.052906], [-0.7999556], [-0.36993998], [-0.74936557], [-1.0745876], [-0.93004453], [-0.2940548], [-0.8902951], [-1.027611], [-0.5759139], [-0.99870235], [-0.93004453], [-0.69516194], [-0.7999556], [-0.2940548], [-1.0926555], [-1.0745876], [-0.04471797], [-0.63734466], [-0.74936557], [-0.13144389], [-0.44221157], [-1.0926555], [-1.1251775], [-0.13144389], [-0.99870235], [-1.1287912], [-0.44221157], [-1.1071098], [-0.5759139], [-1.1071098], [-0.9661802], [-1.052906], [-1.1287912], [-0.8469322], [-0.63734466], [-0.36993998], [-0.9661802], [-0.2145562], [-0.8469322], [-0.5108695], [-0.2145562], [-1.027611], [-1.1179504]]""",NA,NA,NA,NA,NA,NA,NA
334,0.6887185573577881,"""[9.8716955]""","""[1.0021062]""",9.871700286865234,1.1137993169541005e-05,"""[[-0.58401704], [-0.97977436], [-0.04534716], [-0.1332933], [-1.1336801], [-0.94313025], [-1.089707], [-0.94313025], [-0.37514502], [-1.0127541], [-1.1080291], [-1.1080291], [-1.0127541], [-0.29819217], [-0.5180574], [-0.811211], [-0.8588485], [-0.75990915], [-1.1446733], [-0.5180574], [-1.1410089], [-0.8588485], [-0.37514502], [-0.75990915], [-0.4484335], [-0.1332933], [-0.97977436], [-0.4484335], [-0.7049428], [-1.089707], [-0.64631206], [-0.217575], [-0.90282154], [-1.0420694], [-1.1226869], [-1.0677204], [-1.1226869], [-0.29819217], [-1.1410089], [-0.7049428], [-0.64631206], [-0.811211], [-1.1336801], [-1.1446733], [-0.217575], [-0.58401704], [-0.90282154], [-1.0420694], [-1.0677204], [-0.04534716]]""","""[[-0.5757702], [-0.9659391], [-0.04470682], [-0.13141108], [-1.1176715], [-0.92981243], [-1.0743194], [-0.92981243], [-0.36984766], [-0.99845314], [-1.0923828], [-1.0923828], [-0.99845314], [-0.29398143], [-0.510742], [-0.799756], [-0.8467208], [-0.7491785], [-1.1285095], [-0.510742], [-1.1248968], [-0.8467208], [-0.36984766], [-0.7491785], [-0.4421012], [-0.13141108], [-0.9659391], [-0.4421012], [-0.6949884], [-1.0743194], [-0.6371856], [-0.21450265], [-0.89007294], [-1.0273546], [-1.1068335], [-1.0526433], [-1.1068335], [-0.29398143], [-1.1248968], [-0.6949884], [-0.6371856], [-0.799756], [-1.1176715], [-1.1285095], [-0.21450265], [-0.5757702], [-0.89007294], [-1.0273546], [-1.0526433], [-0.04470682]]""",NA,NA,NA,NA,NA,NA,NA
335,0.6845261454582214,"""[9.871705]""","""[1.0023149]""",9.871710777282715,1.1653015462798066e-05,"""[[-0.13324495], [-0.64607763], [-1.1222795], [-0.7046871], [-0.85853696], [-1.1405948], [-0.5178695], [-1.1332687], [-0.97941893], [-0.58380514], [-0.97941893], [-1.0893117], [-0.902494], [-0.7596334], [-1.0416914], [-1.0123867], [-0.81091666], [-0.7596334], [-0.04533071], [-1.144258], [-0.85853696], [-0.21749607], [-0.04533071], [-0.298084], [-1.1405948], [-0.58380514], [-0.81091666], [-0.64607763], [-0.7046871], [-1.0673331], [-0.37500894], [-0.902494], [-1.144258], [-0.94278806], [-1.1076272], [-1.1332687], [-0.21749607], [-1.0123867], [-0.37500894], [-1.1076272], [-0.13324495], [-0.298084], [-1.1222795], [-1.0893117], [-1.0673331], [-0.4482708], [-0.4482708], [-1.0416914], [-0.94278806], [-0.5178695]]""","""[[-0.13138549], [-0.63706154], [-1.1066179], [-0.6948531], [-0.84655595], [-1.1246778], [-0.5106425], [-1.1174538], [-0.96575105], [-0.5756581], [-0.96575105], [-1.0741102], [-0.8898996], [-0.7490327], [-1.0271546], [-0.9982587], [-0.79960024], [-0.7490327], [-0.04469811], [-1.1282898], [-0.84655595], [-0.2144609], [-0.04469811], [-0.29392418], [-1.1246778], [-0.5756581], [-0.79960024], [-0.63706154], [-0.6948531], [-1.0524384], [-0.36977565], [-0.8898996], [-1.1282898], [-0.92963135], [-1.0921701], [-1.1174538], [-0.2144609], [-0.9982587], [-0.36977565], [-1.0921701], [-0.13138549], [-0.29392418], [-1.1066179], [-1.0741102], [-1.0524384], [-0.44201514], [-0.44201514], [-1.0271546], [-0.92963135], [-0.5106425]]""",NA,NA,NA,NA,NA,NA,NA
336,0.6810241937637329,"""[9.871714]""","""[1.0024822]""",9.871719360351562,1.2083119145245291e-05,"""[[-1.1439091], [-0.70447224], [-1.1402471], [-0.58362716], [-1.1329232], [-0.8106694], [-0.9425006], [-1.0670077], [-1.1072894], [-0.9791203], [-0.13320431], [-0.04531689], [-1.1219373], [-1.0670077], [-1.012078], [-0.6458806], [-0.3748946], [-1.1329232], [-0.70447224], [-0.21742976], [-0.8106694], [-0.44813412], [-0.44813412], [-0.8582752], [-1.0889795], [-1.0413738], [-0.13320431], [-0.3748946], [-0.7594018], [-1.1439091], [-0.04531689], [-0.9022188], [-0.21742976], [-0.2979931], [-0.58362716], [-1.0413738], [-0.5177116], [-1.0889795], [-0.8582752], [-1.1402471], [-1.1072894], [-0.5177116], [-0.9022188], [-0.2979931], [-1.012078], [-0.9425006], [-0.9791203], [-1.1219373], [-0.6458806], [-0.7594018]]""","""[[-1.1281267], [-0.6947527], [-1.1245153], [-0.57557493], [-1.1172924], [-0.7994847], [-0.92949706], [-1.0522863], [-1.0920123], [-0.9656115], [-0.1313665], [-0.04469165], [-1.1064581], [-1.0522863], [-0.99811447], [-0.6369695], [-0.36972222], [-1.1172924], [-0.6947527], [-0.2144299], [-0.7994847], [-0.44195127], [-0.44195127], [-0.84643364], [-1.073955], [-1.0270061], [-0.1313665], [-0.36972222], [-0.74892443], [-1.1281267], [-0.04469165], [-0.88977104], [-0.2144299], [-0.2938817], [-0.57557493], [-1.0270061], [-0.5105688], [-1.073955], [-0.84643364], [-1.1245153], [-1.0920123], [-0.5105688], [-0.88977104], [-0.2938817], [-0.99811447], [-0.92949706], [-0.9656115], [-1.1064581], [-0.6369695], [-0.74892443]]""",NA,NA,NA,NA,NA,NA,NA
337,0.6781179308891296,"""[9.871718]""","""[1.0026097]""",9.871725082397461,1.2417281141097192e-05,"""[[-0.2173752], [-0.37480053], [-0.4480217], [-0.81046605], [-0.8580599], [-1.132639], [-1.0887064], [-1.0411125], [-0.37480053], [-1.0887064], [-0.04530552], [-0.9788747], [-1.1070117], [-0.1331709], [-0.5834808], [-1.0118241], [-0.81046605], [-0.9422642], [-0.9422642], [-1.132639], [-0.7592113], [-0.9019925], [-0.5175817], [-1.06674], [-1.1436222], [-1.1216558], [-1.1436222], [-0.7042955], [-0.9019925], [-0.04530552], [-0.8580599], [-1.06674], [-0.7592113], [-0.5834808], [-0.9788747], [-1.0411125], [-1.1216558], [-1.139961], [-0.6457186], [-0.2173752], [-0.4480217], [-0.1331709], [-0.7042955], [-0.29791835], [-1.1070117], [-0.29791835], [-0.6457186], [-0.5175817], [-1.0118241], [-1.139961]]""","""[[-0.21440907], [-0.36968628], [-0.44190833], [-0.79940706], [-0.8463514], [-1.1171838], [-1.0738506], [-1.0269063], [-0.36968628], [-1.0738506], [-0.04468731], [-0.96551764], [-1.0919062], [-0.13135375], [-0.575519], [-0.9980175], [-0.79940706], [-0.9294067], [-0.9294067], [-1.1171838], [-0.74885166], [-0.88968456], [-0.51051915], [-1.052184], [-1.1280171], [-1.1063505], [-1.1280171], [-0.6946852], [-0.88968456], [-0.04468731], [-0.8463514], [-1.052184], [-0.74885166], [-0.575519], [-0.96551764], [-1.0269063], [-1.1063505], [-1.124406], [-0.6369076], [-0.21440907], [-0.44190833], [-0.13135375], [-0.6946852], [-0.29385316], [-1.0919062], [-0.29385316], [-0.6369076], [-0.51051915], [-0.9980175], [-1.124406]]""",NA,NA,NA,NA,NA,NA,NA
338,0.6757299900054932,"""[9.871721]""","""[1.0026994]""",9.871728897094727,1.265000355488155e-05,"""[[-0.97867733], [-0.13314405], [-1.0665249], [-1.1324106], [-0.37472498], [-0.51747733], [-1.1433916], [-1.1397312], [-1.0665249], [-0.29785827], [-0.44793138], [-0.8103027], [-0.70415354], [-0.04529638], [-0.6455884], [-1.1324106], [-0.5833631], [-1.0409026], [-1.1067885], [-0.6455884], [-0.70415354], [-0.04529638], [-0.97867733], [-1.1433916], [-1.0116202], [-0.5833631], [-0.44793138], [-0.13314405], [-0.21733138], [-0.9420742], [-0.85788685], [-0.8103027], [-1.1214297], [-1.1214297], [-0.21733138], [-1.1067885], [-1.0116202], [-1.1397312], [-0.51747733], [-0.85788685], [-0.75905824], [-0.90181065], [-0.9420742], [-0.75905824], [-1.0884869], [-1.0409026], [-0.37472498], [-0.90181065], [-1.0884869], [-0.29785827]]""","""[[-0.96546566], [-0.13134667], [-1.0521274], [-1.1171236], [-0.36966637], [-0.51049167], [-1.1279564], [-1.1243454], [-1.0521274], [-0.29383734], [-0.44188452], [-0.799364], [-0.6946478], [-0.0446849], [-0.63687325], [-1.1171236], [-0.575488], [-1.0268509], [-1.0918474], [-0.63687325], [-0.6946478], [-0.0446849], [-0.96546566], [-1.1279564], [-0.9979637], [-0.575488], [-0.44188452], [-0.13134667], [-0.21439752], [-0.92935663], [-0.8463058], [-0.799364], [-1.1062909], [-1.1062909], [-0.21439752], [-1.0918474], [-0.9979637], [-1.1243454], [-0.51049167], [-0.8463058], [-0.7488113], [-0.88963664], [-0.92935663], [-0.7488113], [-1.0737928], [-1.0268509], [-0.36966637], [-0.88963664], [-1.0737928], [-0.29383734]]""",NA,NA,NA,NA,NA,NA,NA
339,0.673797070980072,"""[9.871719]""","""[1.0027531]""",9.871726989746094,1.2780768884113058e-05,"""[[-0.517397], [-0.21729763], [-0.9419279], [-0.85775363], [-1.143214], [-0.37466678], [-0.13312338], [-0.64548814], [-0.97852534], [-0.7589404], [-1.011463], [-1.143214], [-1.0883179], [-0.297812], [-1.011463], [-0.81017685], [-0.04528935], [-1.1066166], [-0.9419279], [-0.70404416], [-1.0407411], [-1.0663593], [-0.90167063], [-0.7589404], [-0.04528935], [-0.37466678], [-1.1322348], [-0.21729763], [-0.13312338], [-0.85775363], [-0.44786182], [-1.1066166], [-1.0407411], [-1.0883179], [-1.1395543], [-0.517397], [-0.64548814], [-0.81017685], [-1.1322348], [-1.0663593], [-0.44786182], [-0.5832725], [-1.1395543], [-0.5832725], [-1.1212556], [-0.70404416], [-1.1212556], [-0.297812], [-0.90167063], [-0.97852534]]""","""[[-0.51048416], [-0.21439436], [-0.929343], [-0.84629333], [-1.1279398], [-0.36966094], [-0.13134474], [-0.6368639], [-0.9654515], [-0.74880034], [-0.99794906], [-1.1279398], [-1.0737771], [-0.29383302], [-0.99794906], [-0.7993522], [-0.04468425], [-1.0918313], [-0.929343], [-0.6946376], [-1.0268359], [-1.0521119], [-0.8896236], [-0.74880034], [-0.04468425], [-0.36966094], [-1.1171073], [-0.21439436], [-0.13134474], [-0.84629333], [-0.44187802], [-1.0918313], [-1.0268359], [-1.0737771], [-1.1243289], [-0.51048416], [-0.6368639], [-0.7993522], [-1.1171073], [-1.0521119], [-0.44187802], [-0.57547957], [-1.1243289], [-0.57547957], [-1.1062747], [-0.6946376], [-1.1062747], [-0.29383302], [-0.8896236], [-0.9654515]]""",NA,NA,NA,NA,NA,NA,NA
340,0.672268271446228,"""[9.8717165]""","""[1.0027739]""",9.871724128723145,1.2813658941013273e-05,"""[[-0.44781065], [-0.21727282], [-0.6454144], [-0.297778], [-1.0113475], [-1.0113475], [-0.70396376], [-1.0881935], [-0.9015676], [-0.7588537], [-0.51733786], [-1.1430835], [-0.5832059], [-1.1064901], [-0.5832059], [-0.9015676], [-0.51733786], [-0.04528417], [-0.21727282], [-0.297778], [-1.1211275], [-1.1064901], [-1.1211275], [-1.0881935], [-1.1394241], [-0.8100843], [-0.70396376], [-0.13310817], [-0.9784136], [-0.85765564], [-1.1321055], [-1.0406221], [-0.37462398], [-0.8100843], [-0.85765564], [-1.0662374], [-1.0406221], [-0.7588537], [-0.9784136], [-1.0662374], [-0.04528417], [-1.1321055], [-0.6454144], [-1.1394241], [-0.9418203], [-0.13310817], [-1.1430835], [-0.9418203], [-0.44781065], [-0.37462398]]""","""[[-0.44188756], [-0.21439898], [-0.63687766], [-0.29383937], [-0.9979706], [-0.9979706], [-0.69465256], [-1.0738002], [-0.8896428], [-0.7488165], [-0.5104951], [-1.1279641], [-0.57549196], [-1.0918548], [-0.57549196], [-0.8896428], [-0.5104951], [-0.04468521], [-0.21439898], [-0.29383937], [-1.1062986], [-1.0918548], [-1.1062986], [-1.0738002], [-1.124353], [-0.79936945], [-0.69465256], [-0.13134757], [-0.9654723], [-0.84631157], [-1.1171314], [-1.0268581], [-0.3696689], [-0.79936945], [-0.84631157], [-1.0521345], [-1.0268581], [-0.7488165], [-0.9654723], [-1.0521345], [-0.04468521], [-1.1171314], [-0.63687766], [-1.124353], [-0.929363], [-0.13134757], [-1.1279641], [-0.929363], [-0.44188756], [-0.3696689]]""",NA,NA,NA,NA,NA,NA,NA
341,0.6711025834083557,"""[9.871711]""","""[1.0027645]""",9.871718406677246,1.2755544958054088e-05,"""[[-0.04528073], [-1.0405431], [-0.37459552], [-0.8100227], [-0.5831616], [-0.04528073], [-0.75879604], [-0.13309805], [-0.5172986], [-0.37459552], [-1.1429965], [-0.5831616], [-0.2172563], [-0.64536536], [-0.9783392], [-1.1320194], [-0.85759044], [-1.1210423], [-0.2172563], [-0.9014991], [-0.44777662], [-0.94174874], [-0.5172986], [-1.0661565], [-1.0661565], [-1.1064061], [-0.44777662], [-1.0405431], [-1.1210423], [-1.1429965], [-0.70391023], [-1.0112706], [-0.8100227], [-0.29775536], [-0.9014991], [-1.1393374], [-1.0881108], [-0.13309805], [-1.1393374], [-0.94174874], [-1.1064061], [-0.64536536], [-0.9783392], [-0.75879604], [-1.0112706], [-0.85759044], [-1.0881108], [-1.1320194], [-0.70391023], [-0.29775536]]""","""[[-0.04468767], [-1.0269146], [-0.36968926], [-0.79941344], [-0.5755236], [-0.04468767], [-0.7488577], [-0.13135481], [-0.51052326], [-0.36968926], [-1.1280261], [-0.5755236], [-0.21441078], [-0.6369127], [-0.9655254], [-1.1171929], [-0.8463582], [-1.1063595], [-0.21441078], [-0.8896917], [-0.44191188], [-0.9294142], [-0.51052326], [-1.0521924], [-1.0521924], [-1.091915], [-0.44191188], [-1.0269146], [-1.1063595], [-1.1280261], [-0.69469076], [-0.99802554], [-0.79941344], [-0.29385552], [-0.8896917], [-1.124415], [-1.0738593], [-0.13135481], [-1.124415], [-0.9294142], [-1.091915], [-0.6369127], [-0.9655254], [-0.7488577], [-0.99802554], [-0.8463582], [-1.0738593], [-1.1171929], [-0.69469076], [-0.29385552]]""",NA,NA,NA,NA,NA,NA,NA
342,0.6702675819396973,"""[9.871703]""","""[1.0027281]""",9.871710777282715,1.2616809726750944e-05,"""[[-0.7038811], [-0.7587646], [-0.857555], [-1.1319726], [-0.8099892], [-0.857555], [-0.44775808], [-0.9782987], [-0.94170976], [-0.58313745], [-0.2172473], [-1.1063603], [-0.64533865], [-1.1209959], [-0.2172473], [-0.8099892], [-1.0880657], [-1.1429492], [-0.13309254], [-0.9782987], [-1.0112288], [-0.64533865], [-0.7587646], [-1.1319726], [-1.0661123], [-0.29774305], [-0.7038811], [-1.1063603], [-1.0661123], [-0.13309254], [-1.0112288], [-0.37458003], [-0.94170976], [-0.58313745], [-1.1392903], [-0.04527886], [-0.04527886], [-0.9014618], [-0.29774305], [-1.0880657], [-1.1392903], [-0.44775808], [-0.37458003], [-0.5172772], [-1.0405], [-1.0405], [-0.5172772], [-0.9014618], [-1.1209959], [-1.1429492]]""","""[[-0.6947493], [-0.74892074], [-0.84642947], [-1.1172869], [-0.79948074], [-0.84642947], [-0.44194907], [-0.9656067], [-0.9294924], [-0.5755721], [-0.21442884], [-1.0920069], [-0.63696635], [-1.1064526], [-0.21442884], [-0.79948074], [-1.0739497], [-1.1281211], [-0.13136587], [-0.9656067], [-0.9981095], [-0.63696635], [-0.74892074], [-1.1172869], [-1.052281], [-0.29388025], [-0.6947493], [-1.0920069], [-1.052281], [-0.13136587], [-0.9981095], [-0.36972037], [-0.9294924], [-0.5755721], [-1.1245097], [-0.04469143], [-0.04469143], [-0.88976663], [-0.29388025], [-1.0739497], [-1.1245097], [-0.44194907], [-0.36972037], [-0.51056623], [-1.027001], [-1.027001], [-0.51056623], [-0.88976663], [-1.1064526], [-1.1281211]]""",NA,NA,NA,NA,NA,NA,NA
343,0.6697342395782471,"""[9.871693]""","""[1.0026684]""",9.871699333190918,1.2408859220158774e-05,"""[[-0.90145236], [-0.44775343], [-0.70387375], [-1.0112182], [-1.0880544], [-0.29773995], [-0.21724504], [-0.13309115], [-1.0661012], [-1.1392784], [-1.1319607], [-1.1063488], [-0.97828853], [-1.1209842], [-0.04527839], [-0.80998075], [-0.44775343], [-0.97828853], [-1.0880544], [-0.51727176], [-0.7587567], [-0.90145236], [-0.7587567], [-0.21724504], [-0.9416999], [-1.1209842], [-1.0404892], [-0.5831314], [-1.1429373], [-0.80998075], [-0.37457612], [-0.13309115], [-0.85754603], [-0.04527839], [-0.29773995], [-1.0404892], [-0.70387375], [-1.1429373], [-0.6453319], [-0.85754603], [-0.9416999], [-1.1392784], [-1.1063488], [-1.0661012], [-0.51727176], [-0.37457612], [-1.0112182], [-0.5831314], [-1.1319607], [-0.6453319]]""","""[[-0.88986576], [-0.44199833], [-0.69482666], [-0.99822074], [-1.0740694], [-0.293913], [-0.21445273], [-0.1313805], [-1.0523983], [-1.124635], [-1.1174114], [-1.0921286], [-0.96571434], [-1.1065758], [-0.04469641], [-0.79956985], [-0.44199833], [-0.96571434], [-1.0740694], [-0.51062316], [-0.7490042], [-0.88986576], [-0.7490042], [-0.21445273], [-0.929596], [-1.1065758], [-1.0271155], [-0.5756362], [-1.1282469], [-0.79956985], [-0.3697616], [-0.1313805], [-0.84652376], [-0.04469641], [-0.293913], [-1.0271155], [-0.69482666], [-1.1282469], [-0.6370373], [-0.84652376], [-0.929596], [-1.124635], [-1.0921286], [-1.0523983], [-0.51062316], [-0.3697616], [-0.99822074], [-0.5756362], [-1.1174114], [-0.6370373]]""",NA,NA,NA,NA,NA,NA,NA
344,0.6694803833961487,"""[9.871681]""","""[1.0025885]""",9.871687889099121,1.2143817912146915e-05,"""[[-0.94171655], [-1.1319808], [-1.1429574], [-1.0405074], [-0.2977452], [-0.8575611], [-0.80999506], [-0.94171655], [-0.70388615], [-0.5831416], [-0.1330935], [-1.1392984], [-0.97830576], [-1.121004], [-1.1063683], [-1.121004], [-0.3745827], [-0.9014683], [-0.5172809], [-0.97830576], [-0.21724887], [-1.06612], [-0.5172809], [-0.5831416], [-0.04527919], [-0.2977452], [-0.9014683], [-1.0880736], [-0.80999506], [-1.1392984], [-0.4477613], [-0.3745827], [-0.70388615], [-1.0880736], [-1.1063683], [-0.4477613], [-1.06612], [-0.6453433], [-1.0112361], [-1.1319808], [-1.1429574], [-0.6453433], [-0.75877005], [-0.8575611], [-1.0112361], [-1.0405074], [-0.04527919], [-0.1330935], [-0.21724887], [-0.75877005]]""","""[[-0.9297218], [-1.1175625], [-1.1283995], [-1.0272545], [-0.2939528], [-0.8466383], [-0.799678], [-0.9297218], [-0.6949207], [-0.5757141], [-0.13139828], [-1.1247871], [-0.965845], [-1.1067256], [-1.0922763], [-1.1067256], [-0.3698116], [-0.88998616], [-0.51069224], [-0.965845], [-0.21448174], [-1.0525407], [-0.51069224], [-0.5757141], [-0.04470246], [-0.2939528], [-0.88998616], [-1.0742147], [-0.799678], [-1.1247871], [-0.44205812], [-0.3698116], [-0.6949207], [-1.0742147], [-1.0922763], [-0.44205812], [-1.0525407], [-0.63712347], [-0.9983558], [-1.1175625], [-1.1283995], [-0.63712347], [-0.7491055], [-0.8466383], [-0.9983558], [-1.0272545], [-0.04470246], [-0.13139828], [-0.21448174], [-0.7491055]]""",NA,NA,NA,NA,NA,NA,NA
