epoch,DE,E,I,loss,mse_odd_even_sol,y0,yL,val_DE,val_E,val_I,val_loss,val_mse_odd_even_sol,val_y0,val_yL 
420,306.2162170410156,"""[28.31751]""","""[0.8849298]""",13.789095878601074,0.036737073212862015,"""[[0.5144038]]""","""[[-0.552074]]""",NA,NA,NA,NA,NA,NA,NA
421,306.4838562011719,"""[28.367096]""","""[0.8876283]""",13.203289031982422,0.03638437017798424,"""[[0.5133619]]""","""[[-0.5509666]]""",NA,NA,NA,NA,NA,NA,NA
422,306.30303955078125,"""[28.45369]""","""[0.888101]""",13.511430740356445,0.03596610203385353,"""[[0.5103284]]""","""[[-0.5478736]]""",NA,NA,NA,NA,NA,NA,NA
423,305.64080810546875,"""[28.581694]""","""[0.88611144]""",13.031671524047852,0.03550316393375397,"""[[0.504381]]""","""[[-0.5432063]]""",NA,NA,NA,NA,NA,NA,NA
424,304.9363708496094,"""[28.713133]""","""[0.88394314]""",13.025007247924805,0.03504670038819313,"""[[0.49836296]]""","""[[-0.5382675]]""",NA,NA,NA,NA,NA,NA,NA
425,304.61700439453125,"""[28.811111]""","""[0.8837524]""",13.34744644165039,0.034637924283742905,"""[[0.49462825]]""","""[[-0.53462803]]""",NA,NA,NA,NA,NA,NA,NA
426,304.78594970703125,"""[28.869246]""","""[0.8859497]""",13.156509399414062,0.03425482660531998,"""[[0.493912]]""","""[[-0.5323094]]""",NA,NA,NA,NA,NA,NA,NA
427,305.12353515625,"""[28.9143]""","""[0.888955]""",14.288593292236328,0.03386564180254936,"""[[0.49498376]]""","""[[-0.52968264]]""",NA,NA,NA,NA,NA,NA,NA
428,305.0043640136719,"""[29.012173]""","""[0.88917494]""",12.646368026733398,0.03332764282822609,"""[[0.49468675]]""","""[[-0.52325606]]""",NA,NA,NA,NA,NA,NA,NA
429,304.64349365234375,"""[29.12821]""","""[0.8882824]""",12.61034107208252,0.032796233892440796,"""[[0.49307856]]""","""[[-0.51611215]]""",NA,NA,NA,NA,NA,NA,NA
430,304.2587585449219,"""[29.246311]""","""[0.88727266]""",12.533692359924316,0.0322827473282814,"""[[0.49139985]]""","""[[-0.50878555]]""",NA,NA,NA,NA,NA,NA,NA
431,304.04962158203125,"""[29.347893]""","""[0.8871732]""",12.95941162109375,0.031826816499233246,"""[[0.48998293]]""","""[[-0.502803]]""",NA,NA,NA,NA,NA,NA,NA
432,304.1006774902344,"""[29.427753]""","""[0.8883139]""",12.33134651184082,0.03141164779663086,"""[[0.4904984]]""","""[[-0.49710712]]""",NA,NA,NA,NA,NA,NA,NA
433,304.3236389160156,"""[29.48834]""","""[0.89045]""",13.511130332946777,0.03105432540178299,"""[[0.49171132]]""","""[[-0.49254733]]""",NA,NA,NA,NA,NA,NA,NA
434,304.3160400390625,"""[29.573338]""","""[0.89128274]""",12.179019927978516,0.030669305473566055,"""[[0.4898221]]""","""[[-0.48859838]]""",NA,NA,NA,NA,NA,NA,NA
435,304.1166687011719,"""[29.669176]""","""[0.89142174]""",12.137164115905762,0.03027566894888878,"""[[0.48724526]]""","""[[-0.48415887]]""",NA,NA,NA,NA,NA,NA,NA
436,303.7467956542969,"""[29.775436]""","""[0.8909183]""",12.668365478515625,0.029876166954636574,"""[[0.48426032]]""","""[[-0.4790123]]""",NA,NA,NA,NA,NA,NA,NA
437,303.59539794921875,"""[29.848143]""","""[0.8920861]""",11.987874984741211,0.029527658596634865,"""[[0.4817674]]""","""[[-0.47666007]]""",NA,NA,NA,NA,NA,NA,NA
438,303.25506591796875,"""[29.936796]""","""[0.89237034]""",12.451033592224121,0.02915910631418228,"""[[0.47819597]]""","""[[-0.47376293]]""",NA,NA,NA,NA,NA,NA,NA
439,302.9070739746094,"""[30.019953]""","""[0.8928537]""",12.892562866210938,0.028811154887080193,"""[[0.47611892]]""","""[[-0.46983263]]""",NA,NA,NA,NA,NA,NA,NA
440,302.4119873046875,"""[30.115948]""","""[0.89266056]""",12.298243522644043,0.02844138629734516,"""[[0.47155786]]""","""[[-0.46712315]]""",NA,NA,NA,NA,NA,NA,NA
441,302.0941162109375,"""[30.18307]""","""[0.89385635]""",11.666675567626953,0.028124861419200897,"""[[0.46713182]]""","""[[-0.4670244]]""",NA,NA,NA,NA,NA,NA,NA
442,301.6746826171875,"""[30.257439]""","""[0.8946155]""",11.706546783447266,0.027812831103801727,"""[[0.46264753]]""","""[[-0.46619022]]""",NA,NA,NA,NA,NA,NA,NA
443,301.10369873046875,"""[30.344055]""","""[0.89468694]""",12.40031909942627,0.027488084509968758,"""[[0.45812854]]""","""[[-0.4641417]]""",NA,NA,NA,NA,NA,NA,NA
444,300.382568359375,"""[30.44659]""","""[0.89391685]""",11.443178176879883,0.027175312861800194,"""[[0.45135945]]""","""[[-0.46267557]]""",NA,NA,NA,NA,NA,NA,NA
445,299.8292236328125,"""[30.53287]""","""[0.8940044]""",11.366959571838379,0.026895686984062195,"""[[0.44582653]]""","""[[-0.46154705]]""",NA,NA,NA,NA,NA,NA,NA
446,299.4862976074219,"""[30.59875]""","""[0.8951592]""",11.417094230651855,0.02665507048368454,"""[[0.44138476]]""","""[[-0.46129054]]""",NA,NA,NA,NA,NA,NA,NA
447,299.27423095703125,"""[30.649775]""","""[0.8970839]""",11.401609420776367,0.02641953155398369,"""[[0.4386259]]""","""[[-0.46084625]]""",NA,NA,NA,NA,NA,NA,NA
448,298.9942626953125,"""[30.700392]""","""[0.8989612]""",11.28598403930664,0.02616279572248459,"""[[0.4369088]]""","""[[-0.45942757]]""",NA,NA,NA,NA,NA,NA,NA
449,298.181884765625,"""[30.796076]""","""[0.89840865]""",11.350441932678223,0.02583032101392746,"""[[0.43368134]]""","""[[-0.45510608]]""",NA,NA,NA,NA,NA,NA,NA
450,297.09820556640625,"""[30.915342]""","""[0.8966347]""",11.160813331604004,0.025446543470025063,"""[[0.43039426]]""","""[[-0.44862524]]""",NA,NA,NA,NA,NA,NA,NA
451,296.3407287597656,"""[30.999168]""","""[0.8966872]""",10.925537109375,0.02509404346346855,"""[[0.42958498]]""","""[[-0.4431655]]""",NA,NA,NA,NA,NA,NA,NA
452,295.7767639160156,"""[31.066683]""","""[0.8976164]""",11.078465461730957,0.024774009361863136,"""[[0.42934436]]""","""[[-0.4386983]]""",NA,NA,NA,NA,NA,NA,NA
453,295.26904296875,"""[31.132778]""","""[0.8986881]""",12.93457317352295,0.02444957196712494,"""[[0.42993283]]""","""[[-0.4335933]]""",NA,NA,NA,NA,NA,NA,NA
454,295.3218078613281,"""[31.131487]""","""[0.90305173]""",11.060420036315918,0.024212120100855827,"""[[0.43697664]]""","""[[-0.42848912]]""",NA,NA,NA,NA,NA,NA,NA
455,294.48736572265625,"""[31.210413]""","""[0.9030584]""",10.643528938293457,0.02396160177886486,"""[[0.4403314]]""","""[[-0.41889992]]""",NA,NA,NA,NA,NA,NA,NA
456,293.0044860839844,"""[31.34775]""","""[0.89989]""",11.091419219970703,0.023726917803287506,"""[[0.4400135]]""","""[[-0.40698367]]""",NA,NA,NA,NA,NA,NA,NA
457,291.8365173339844,"""[31.453423]""","""[0.898374]""",11.622790336608887,0.02352531999349594,"""[[0.4386723]]""","""[[-0.39918005]]""",NA,NA,NA,NA,NA,NA,NA
458,291.1070251464844,"""[31.518742]""","""[0.8988219]""",10.954514503479004,0.023465566337108612,"""[[0.4408114]]""","""[[-0.39143452]]""",NA,NA,NA,NA,NA,NA,NA
459,290.8446044921875,"""[31.55038]""","""[0.9012479]""",10.67627239227295,0.023379791527986526,"""[[0.44263697]]""","""[[-0.38754928]]""",NA,NA,NA,NA,NA,NA,NA
460,290.65118408203125,"""[31.572668]""","""[0.90422624]""",12.135101318359375,0.02323606051504612,"""[[0.44322205]]""","""[[-0.38603446]]""",NA,NA,NA,NA,NA,NA,NA
461,290.3414306640625,"""[31.5946]""","""[0.9073101]""",10.443397521972656,0.022932441905140877,"""[[0.44105488]]""","""[[-0.38784358]]""",NA,NA,NA,NA,NA,NA,NA
462,289.180419921875,"""[31.682669]""","""[0.9068088]""",10.697032928466797,0.022532682865858078,"""[[0.43454102]]""","""[[-0.38755676]]""",NA,NA,NA,NA,NA,NA,NA
463,287.1665344238281,"""[31.843197]""","""[0.90233725]""",11.184796333312988,0.02217193879187107,"""[[0.42616585]]""","""[[-0.3816982]]""",NA,NA,NA,NA,NA,NA,NA
464,285.8731384277344,"""[31.93627]""","""[0.9015076]""",10.014998435974121,0.021779844537377357,"""[[0.41830978]]""","""[[-0.3822223]]""",NA,NA,NA,NA,NA,NA,NA
465,285.03106689453125,"""[31.996754]""","""[0.90247065]""",10.062654495239258,0.021440036594867706,"""[[0.41218808]]""","""[[-0.38414085]]""",NA,NA,NA,NA,NA,NA,NA
466,284.2222595214844,"""[32.066757]""","""[0.9030919]""",10.525789260864258,0.021136445924639702,"""[[0.40664643]]""","""[[-0.38450634]]""",NA,NA,NA,NA,NA,NA,NA
467,283.8065490722656,"""[32.101685]""","""[0.9055881]""",10.343626022338867,0.020838014781475067,"""[[0.4013169]]""","""[[-0.3881416]]""",NA,NA,NA,NA,NA,NA,NA
468,283.43255615234375,"""[32.134758]""","""[0.9081863]""",9.865848541259766,0.020572157576680183,"""[[0.39448315]]""","""[[-0.39337602]]""",NA,NA,NA,NA,NA,NA,NA
469,282.45880126953125,"""[32.22414]""","""[0.9078246]""",9.992971420288086,0.020321359857916832,"""[[0.38627407]]""","""[[-0.39433667]]""",NA,NA,NA,NA,NA,NA,NA
470,281.2937927246094,"""[32.327347]""","""[0.9066805]""",9.974649429321289,0.020079627633094788,"""[[0.3792767]]""","""[[-0.39266536]]""",NA,NA,NA,NA,NA,NA,NA
471,280.3219909667969,"""[32.407394]""","""[0.90666646]""",9.526164054870605,0.019845610484480858,"""[[0.37504753]]""","""[[-0.39046013]]""",NA,NA,NA,NA,NA,NA,NA
472,279.30157470703125,"""[32.4962]""","""[0.9062978]""",9.618171691894531,0.01960468851029873,"""[[0.37074956]]""","""[[-0.3875262]]""",NA,NA,NA,NA,NA,NA,NA
473,278.227294921875,"""[32.601044]""","""[0.9053304]""",9.76363468170166,0.01934179477393627,"""[[0.36679494]]""","""[[-0.38285682]]""",NA,NA,NA,NA,NA,NA,NA
474,277.5082702636719,"""[32.680492]""","""[0.9057789]""",9.785504341125488,0.01910766027867794,"""[[0.362693]]""","""[[-0.38076982]]""",NA,NA,NA,NA,NA,NA,NA
475,277.1856689453125,"""[32.727528]""","""[0.90797883]""",9.29388427734375,0.018865669146180153,"""[[0.36205634]]""","""[[-0.37842757]]""",NA,NA,NA,NA,NA,NA,NA
476,276.73760986328125,"""[32.790222]""","""[0.90946686]""",9.350119590759277,0.01862405240535736,"""[[0.36014697]]""","""[[-0.37586054]]""",NA,NA,NA,NA,NA,NA,NA
477,276.1673278808594,"""[32.86358]""","""[0.9104271]""",9.743135452270508,0.018371520563960075,"""[[0.3590154]]""","""[[-0.37150016]]""",NA,NA,NA,NA,NA,NA,NA
478,275.3495178222656,"""[32.958244]""","""[0.9102838]""",9.074015617370605,0.01812148280441761,"""[[0.35877174]]""","""[[-0.36415797]]""",NA,NA,NA,NA,NA,NA,NA
479,274.4685974121094,"""[33.05732]""","""[0.9098931]""",9.057341575622559,0.017895473167300224,"""[[0.35748804]]""","""[[-0.35734293]]""",NA,NA,NA,NA,NA,NA,NA
480,273.6571960449219,"""[33.151352]""","""[0.9098094]""",8.902512550354004,0.01767614670097828,"""[[0.3553277]]""","""[[-0.351893]]""",NA,NA,NA,NA,NA,NA,NA
481,273.0694274902344,"""[33.22542]""","""[0.91076404]""",8.890583038330078,0.01746618002653122,"""[[0.35373214]]""","""[[-0.34777778]]""",NA,NA,NA,NA,NA,NA,NA
482,272.70166015625,"""[33.275906]""","""[0.912892]""",9.657916069030762,0.01725485734641552,"""[[0.35230815]]""","""[[-0.34574738]]""",NA,NA,NA,NA,NA,NA,NA
483,272.0269775390625,"""[33.349014]""","""[0.9139054]""",8.96354866027832,0.016999701038002968,"""[[0.34667]]""","""[[-0.3459061]]""",NA,NA,NA,NA,NA,NA,NA
484,270.9168395996094,"""[33.46046]""","""[0.912944]""",8.80417251586914,0.01676672138273716,"""[[0.34093034]]""","""[[-0.34238517]]""",NA,NA,NA,NA,NA,NA,NA
485,269.6820373535156,"""[33.5815]""","""[0.91153663]""",8.553668975830078,0.016528796404600143,"""[[0.33358458]]""","""[[-0.3395948]]""",NA,NA,NA,NA,NA,NA,NA
486,268.9403381347656,"""[33.657692]""","""[0.9123857]""",9.07127857208252,0.016307378187775612,"""[[0.3284709]]""","""[[-0.33879107]]""",NA,NA,NA,NA,NA,NA,NA
487,268.4965515136719,"""[33.7096]""","""[0.9144835]""",8.50904655456543,0.016094952821731567,"""[[0.32749063]]""","""[[-0.3361086]]""",NA,NA,NA,NA,NA,NA,NA
488,268.0955810546875,"""[33.750893]""","""[0.9170373]""",9.420221328735352,0.01588531769812107,"""[[0.325961]]""","""[[-0.33493716]]""",NA,NA,NA,NA,NA,NA,NA
489,266.6905212402344,"""[33.882023]""","""[0.915066]""",8.324469566345215,0.015688516199588776,"""[[0.32377863]]""","""[[-0.3257769]]""",NA,NA,NA,NA,NA,NA,NA
490,265.3440856933594,"""[34.00802]""","""[0.91334397]""",8.43040943145752,0.015533268451690674,"""[[0.3221795]]""","""[[-0.31641307]]""",NA,NA,NA,NA,NA,NA,NA
491,264.793701171875,"""[34.062675]""","""[0.91508776]""",8.20431137084961,0.015442226082086563,"""[[0.32499874]]""","""[[-0.3091163]]""",NA,NA,NA,NA,NA,NA,NA
492,264.7161865234375,"""[34.070732]""","""[0.9191147]""",8.161017417907715,0.015354204922914505,"""[[0.32851842]]""","""[[-0.3054942]]""",NA,NA,NA,NA,NA,NA,NA
493,263.671142578125,"""[34.16441]""","""[0.9189538]""",8.009675979614258,0.015234551392495632,"""[[0.32643735]]""","""[[-0.2995001]]""",NA,NA,NA,NA,NA,NA,NA
494,262.310302734375,"""[34.279514]""","""[0.9176211]""",8.126367568969727,0.015135121531784534,"""[[0.3232324]]""","""[[-0.29249778]]""",NA,NA,NA,NA,NA,NA,NA
495,261.2705383300781,"""[34.358795]""","""[0.91812223]""",8.589579582214355,0.014957861043512821,"""[[0.31967062]]""","""[[-0.28949353]]""",NA,NA,NA,NA,NA,NA,NA
496,260.6626892089844,"""[34.385357]""","""[0.9212733]""",10.747590065002441,0.0146418996155262,"""[[0.3156165]]""","""[[-0.2923749]]""",NA,NA,NA,NA,NA,NA,NA
497,257.740234375,"""[34.655354]""","""[0.91332513]""",8.93886947631836,0.014237148687243462,"""[[0.29440662]]""","""[[-0.29035795]]""",NA,NA,NA,NA,NA,NA,NA
498,256.4389343261719,"""[34.804867]""","""[0.9115328]""",7.9429121017456055,0.014003347605466843,"""[[0.27519852]]""","""[[-0.2972463]]""",NA,NA,NA,NA,NA,NA,NA
499,257.8054504394531,"""[34.732937]""","""[0.920315]""",7.9441633224487305,0.014018443413078785,"""[[0.26525578]]""","""[[-0.31440488]]""",NA,NA,NA,NA,NA,NA,NA
500,259.4906005859375,"""[34.633556]""","""[0.93027925]""",7.565024375915527,0.014230110682547092,"""[[0.2599226]]""","""[[-0.32902566]]""",NA,NA,NA,NA,NA,NA,NA
501,258.6675720214844,"""[34.741646]""","""[0.92952126]""",7.71157169342041,0.014536518603563309,"""[[0.2467846]]""","""[[-0.3314151]]""",NA,NA,NA,NA,NA,NA,NA
502,255.7667999267578,"""[35.026928]""","""[0.9195168]""",7.510126113891602,0.015119289979338646,"""[[0.22460961]]""","""[[-0.3252632]]""",NA,NA,NA,NA,NA,NA,NA
503,254.4188690185547,"""[35.15936]""","""[0.91700757]""",8.103663444519043,0.015585874207317829,"""[[0.21230325]]""","""[[-0.3238571]]""",NA,NA,NA,NA,NA,NA,NA
504,255.55963134765625,"""[35.0371]""","""[0.9272076]""",7.403384685516357,0.01546370517462492,"""[[0.21760963]]""","""[[-0.3301178]]""",NA,NA,NA,NA,NA,NA,NA
505,255.61294555664062,"""[34.991062]""","""[0.9337129]""",7.244529724121094,0.015210998244583607,"""[[0.22199376]]""","""[[-0.3307699]]""",NA,NA,NA,NA,NA,NA,NA
506,253.03273010253906,"""[35.15964]""","""[0.9292294]""",7.165300369262695,0.014994766563177109,"""[[0.21698515]]""","""[[-0.32041466]]""",NA,NA,NA,NA,NA,NA,NA
507,249.5567626953125,"""[35.3923]""","""[0.92149657]""",7.092606067657471,0.014782734215259552,"""[[0.21011966]]""","""[[-0.30606997]]""",NA,NA,NA,NA,NA,NA,NA
508,247.70040893554688,"""[35.470932]""","""[0.92126596]""",8.166701316833496,0.014488696120679379,"""[[0.21081507]]""","""[[-0.2986504]]""",NA,NA,NA,NA,NA,NA,NA
509,248.52120971679688,"""[35.26589]""","""[0.9350402]""",6.930861473083496,0.013633199036121368,"""[[0.2305305]]""","""[[-0.3002625]]""",NA,NA,NA,NA,NA,NA,NA
510,246.9427947998047,"""[35.27097]""","""[0.93822235]""",6.905438423156738,0.01301094051450491,"""[[0.24042788]]""","""[[-0.29154873]]""",NA,NA,NA,NA,NA,NA,NA
511,242.40972900390625,"""[35.53322]""","""[0.92837703]""",6.799719333648682,0.012545662932097912,"""[[0.23890902]]""","""[[-0.26967788]]""",NA,NA,NA,NA,NA,NA,NA
512,238.12408447265625,"""[35.784245]""","""[0.9191439]""",6.918534278869629,0.012331748381257057,"""[[0.23627283]]""","""[[-0.24960762]]""",NA,NA,NA,NA,NA,NA,NA
513,236.98471069335938,"""[35.76081]""","""[0.9234764]""",6.65991735458374,0.01195175014436245,"""[[0.24809994]]""","""[[-0.24076375]]""",NA,NA,NA,NA,NA,NA,NA
514,237.8358154296875,"""[35.562477]""","""[0.9363695]""",6.555428981781006,0.01162821426987648,"""[[0.26790857]]""","""[[-0.24004543]]""",NA,NA,NA,NA,NA,NA,NA
515,236.6068115234375,"""[35.55585]""","""[0.9396782]""",6.6156206130981445,0.011554691940546036,"""[[0.2775744]]""","""[[-0.231]]""",NA,NA,NA,NA,NA,NA,NA
516,232.7919921875,"""[35.782356]""","""[0.9312333]""",6.708325386047363,0.011629819869995117,"""[[0.27326986]]""","""[[-0.2135497]]""",NA,NA,NA,NA,NA,NA,NA
517,229.07943725585938,"""[36.011974]""","""[0.92276]""",6.72613525390625,0.011859766207635403,"""[[0.26982015]]""","""[[-0.19475551]]""",NA,NA,NA,NA,NA,NA,NA
518,228.04100036621094,"""[36.01893]""","""[0.92529374]""",7.101745128631592,0.012051002122461796,"""[[0.27750605]]""","""[[-0.18525268]]""",NA,NA,NA,NA,NA,NA,NA
519,229.2283935546875,"""[35.84327]""","""[0.93662846]""",6.346652507781982,0.012418343685567379,"""[[0.29524896]]""","""[[-0.18186313]]""",NA,NA,NA,NA,NA,NA,NA
520,229.27593994140625,"""[35.76865]""","""[0.94302046]""",6.5045247077941895,0.012854721397161484,"""[[0.3049761]]""","""[[-0.1770195]]""",NA,NA,NA,NA,NA,NA,NA
521,226.27789306640625,"""[35.98974]""","""[0.9343631]""",6.291783332824707,0.013666383922100067,"""[[0.3005393]]""","""[[-0.15726092]]""",NA,NA,NA,NA,NA,NA,NA
522,223.37191772460938,"""[36.192577]""","""[0.92694944]""",6.989247798919678,0.014270092360675335,"""[[0.29336265]]""","""[[-0.14277188]]""",NA,NA,NA,NA,NA,NA,NA
523,222.6750030517578,"""[36.15177]""","""[0.93237877]""",6.804420471191406,0.013915598392486572,"""[[0.29263094]]""","""[[-0.14737815]]""",NA,NA,NA,NA,NA,NA,NA
524,222.99774169921875,"""[35.97226]""","""[0.9452544]""",6.157149791717529,0.012895996682345867,"""[[0.2937952]]""","""[[-0.16536355]]""",NA,NA,NA,NA,NA,NA,NA
525,220.46255493164062,"""[36.044476]""","""[0.9455664]""",6.122440338134766,0.011906351894140244,"""[[0.28036043]]""","""[[-0.17436482]]""",NA,NA,NA,NA,NA,NA,NA
526,215.65492248535156,"""[36.31921]""","""[0.9356471]""",5.994999885559082,0.011031042784452438,"""[[0.25470644]]""","""[[-0.1763541]]""",NA,NA,NA,NA,NA,NA,NA
527,211.51925659179688,"""[36.563408]""","""[0.92724675]""",7.047525405883789,0.010588849894702435,"""[[0.23254445]]""","""[[-0.176761]]""",NA,NA,NA,NA,NA,NA,NA
528,210.43731689453125,"""[36.559788]""","""[0.93100995]""",5.7339372634887695,0.01030689850449562,"""[[0.2280406]]""","""[[-0.1817097]]""",NA,NA,NA,NA,NA,NA,NA
529,211.39578247070312,"""[36.366802]""","""[0.9441653]""",5.589725494384766,0.00997641496360302,"""[[0.23374839]]""","""[[-0.1942166]]""",NA,NA,NA,NA,NA,NA,NA
530,210.1647491455078,"""[36.380077]""","""[0.94726384]""",6.366091728210449,0.009782832115888596,"""[[0.22855563]]""","""[[-0.19830222]]""",NA,NA,NA,NA,NA,NA,NA
531,206.5564422607422,"""[36.605312]""","""[0.93989855]""",6.807797431945801,0.009565812535583973,"""[[0.2093519]]""","""[[-0.1967657]]""",NA,NA,NA,NA,NA,NA,NA
532,203.35498046875,"""[36.797333]""","""[0.9343245]""",5.796759128570557,0.00940126832574606,"""[[0.18667611]]""","""[[-0.20188317]]""",NA,NA,NA,NA,NA,NA,NA
533,202.2541046142578,"""[36.82176]""","""[0.9368853]""",5.422229290008545,0.009447330608963966,"""[[0.16956663]]""","""[[-0.21608971]]""",NA,NA,NA,NA,NA,NA,NA
534,203.4774627685547,"""[36.643993]""","""[0.94887745]""",6.106019973754883,0.009806382469832897,"""[[0.16117463]]""","""[[-0.2391502]]""",NA,NA,NA,NA,NA,NA,NA
535,203.05105590820312,"""[36.606735]""","""[0.9537336]""",5.553454875946045,0.010202932171523571,"""[[0.15316486]]""","""[[-0.24871096]]""",NA,NA,NA,NA,NA,NA,NA
536,198.85609436035156,"""[36.917713]""","""[0.94128984]""",5.206259250640869,0.010586184449493885,"""[[0.13383484]]""","""[[-0.23699912]]""",NA,NA,NA,NA,NA,NA,NA
537,195.42144775390625,"""[37.16136]""","""[0.9323436]""",5.105850696563721,0.011038864962756634,"""[[0.11820874]]""","""[[-0.22797674]]""",NA,NA,NA,NA,NA,NA,NA
538,195.64132690429688,"""[37.034035]""","""[0.9418277]""",5.1011552810668945,0.01088639721274376,"""[[0.1223349]]""","""[[-0.23491716]]""",NA,NA,NA,NA,NA,NA,NA
539,196.5496826171875,"""[36.815243]""","""[0.95621157]""",5.073029041290283,0.010458017699420452,"""[[0.13461913]]""","""[[-0.24350818]]""",NA,NA,NA,NA,NA,NA,NA
540,193.77023315429688,"""[36.95881]""","""[0.9520814]""",5.356592655181885,0.01040921825915575,"""[[0.12915397]]""","""[[-0.23454724]]""",NA,NA,NA,NA,NA,NA,NA
541,189.66986083984375,"""[37.185917]""","""[0.9438141]""",5.006683826446533,0.010039479471743107,"""[[0.1254062]]""","""[[-0.2172343]]""",NA,NA,NA,NA,NA,NA,NA
542,186.75601196289062,"""[37.305992]""","""[0.94067746]""",5.749027252197266,0.009795391000807285,"""[[0.12465589]]""","""[[-0.20650342]]""",NA,NA,NA,NA,NA,NA,NA
543,185.71141052246094,"""[37.2099]""","""[0.9487915]""",4.65729284286499,0.008888497948646545,"""[[0.1411621]]""","""[[-0.2007399]]""",NA,NA,NA,NA,NA,NA,NA
544,184.3113250732422,"""[37.1644]""","""[0.95431376]""",4.883655548095703,0.008245009928941727,"""[[0.15517709]]""","""[[-0.1920929]]""",NA,NA,NA,NA,NA,NA,NA
545,181.0370330810547,"""[37.328964]""","""[0.9490001]""",4.564749240875244,0.008075237274169922,"""[[0.15518227]]""","""[[-0.17624797]]""",NA,NA,NA,NA,NA,NA,NA
546,177.5666046142578,"""[37.530834]""","""[0.9419656]""",5.24724006652832,0.008089199662208557,"""[[0.15168993]]""","""[[-0.16007577]]""",NA,NA,NA,NA,NA,NA,NA
547,176.5780487060547,"""[37.473988]""","""[0.94777834]""",4.402770519256592,0.007787632755935192,"""[[0.16547933]]""","""[[-0.15149945]]""",NA,NA,NA,NA,NA,NA,NA
548,176.37232971191406,"""[37.346977]""","""[0.95704097]""",4.698847770690918,0.007593062706291676,"""[[0.18037249]]""","""[[-0.14816055]]""",NA,NA,NA,NA,NA,NA,NA
549,174.40081787109375,"""[37.392414]""","""[0.95739543]""",4.71075439453125,0.007577046286314726,"""[[0.18213922]]""","""[[-0.14119162]]""",NA,NA,NA,NA,NA,NA,NA
550,170.5511932373047,"""[37.645924]""","""[0.9471531]""",4.307443141937256,0.007896561175584793,"""[[0.17690225]]""","""[[-0.12071687]]""",NA,NA,NA,NA,NA,NA,NA
551,168.18357849121094,"""[37.750042]""","""[0.94465905]""",4.587397575378418,0.008025570772588253,"""[[0.17554344]]""","""[[-0.11099032]]""",NA,NA,NA,NA,NA,NA,NA
552,167.87046813964844,"""[37.662613]""","""[0.9518557]""",5.212188243865967,0.00805003009736538,"""[[0.18554926]]""","""[[-0.10788763]]""",NA,NA,NA,NA,NA,NA,NA
553,167.74005126953125,"""[37.52107]""","""[0.96218073]""",4.067460060119629,0.007693375460803509,"""[[0.19075464]]""","""[[-0.11615575]]""",NA,NA,NA,NA,NA,NA,NA
554,164.61927795410156,"""[37.695404]""","""[0.9564335]""",4.241824626922607,0.007608863525092602,"""[[0.17924458]]""","""[[-0.1104306]]""",NA,NA,NA,NA,NA,NA,NA
555,160.96002197265625,"""[37.91978]""","""[0.9482606]""",4.2278733253479,0.007527364417910576,"""[[0.16172878]]""","""[[-0.10619345]]""",NA,NA,NA,NA,NA,NA,NA
556,159.9913330078125,"""[37.846775]""","""[0.9547824]""",4.253599643707275,0.007119098678231239,"""[[0.15492152]]""","""[[-0.11983176]]""",NA,NA,NA,NA,NA,NA,NA
557,159.1530303955078,"""[37.790974]""","""[0.9603414]""",3.8276593685150146,0.007026197388768196,"""[[0.14294179]]""","""[[-0.1360408]]""",NA,NA,NA,NA,NA,NA,NA
558,157.3024444580078,"""[37.869144]""","""[0.9587378]""",3.7442867755889893,0.007352669723331928,"""[[0.12648974]]""","""[[-0.1426877]]""",NA,NA,NA,NA,NA,NA,NA
559,154.9964599609375,"""[38.01639]""","""[0.953458]""",3.7219765186309814,0.007944159209728241,"""[[0.10799994]]""","""[[-0.14403349]]""",NA,NA,NA,NA,NA,NA,NA
560,154.03921508789062,"""[38.029896]""","""[0.9548173]""",3.7297024726867676,0.008520698174834251,"""[[0.0966174]]""","""[[-0.15079705]]""",NA,NA,NA,NA,NA,NA,NA
561,153.90902709960938,"""[37.97132]""","""[0.9597613]""",3.814866304397583,0.00918440893292427,"""[[0.08896355]]""","""[[-0.16030516]]""",NA,NA,NA,NA,NA,NA,NA
562,152.7415008544922,"""[37.99601]""","""[0.960959]""",3.712470531463623,0.009548927657306194,"""[[0.08321661]]""","""[[-0.16127014]]""",NA,NA,NA,NA,NA,NA,NA
563,151.01947021484375,"""[38.027866]""","""[0.9618933]""",4.7107086181640625,0.009492451325058937,"""[[0.08241811]]""","""[[-0.15810293]]""",NA,NA,NA,NA,NA,NA,NA
564,148.2598114013672,"""[38.083393]""","""[0.96238416]""",3.5138802528381348,0.008539344184100628,"""[[0.09043849]]""","""[[-0.14715134]]""",NA,NA,NA,NA,NA,NA,NA
565,145.19776916503906,"""[38.19517]""","""[0.9595374]""",4.217233180999756,0.007940823212265968,"""[[0.09426691]]""","""[[-0.133811]]""",NA,NA,NA,NA,NA,NA,NA
566,142.0719757080078,"""[38.392067]""","""[0.9521875]""",3.534942388534546,0.008076929487287998,"""[[0.08734439]]""","""[[-0.120828]]""",NA,NA,NA,NA,NA,NA,NA
567,141.62594604492188,"""[38.243114]""","""[0.9626646]""",3.9522321224212646,0.007424958515912294,"""[[0.10115492]]""","""[[-0.12214602]]""",NA,NA,NA,NA,NA,NA,NA
